date,AA,IBM,T,VOD,^GSPC
18/11/2013,20.95119017,135.1024161,22.34764928,24.57471051,1795.164978
19/11/2013,21.21860146,135.8691914,22.46723968,24.3361262,1790.11499
20/11/2013,21.11396274,136.0672881,22.42632205,24.22622723,1786.47998
21/11/2013,21.24185399,135.4326562,22.26896762,24.56140726,1790.340027
22/11/2013,21.32324434,133.8734323,22.17769516,24.59791102,1799.769958
25/11/2013,22.4045199,131.5475117,22.30358331,24.56472493,1804.339966
26/11/2013,22.20686313,130.6963837,22.28470509,24.57799805,1804.595032
27/11/2013,22.5556681,131.3384021,22.22490314,24.69083295,1805.52002
29/11/2013,22.46265189,131.9841068,22.2595215,24.67756001,1808.765015
2/12/2013,22.27662432,130.8651466,22.03292786,24.61782524,1804.309998
3/12/2013,21.96270925,129.8232778,21.81263502,24.54813268,1793.974976
4/12/2013,21.91620061,129.3793268,21.66786789,24.3689272,1789.445007
5/12/2013,21.75342826,129.1885992,21.64268853,24.4120671,1788.099976
6/12/2013,21.89294668,129.8746149,21.67730657,24.95300522,1797.200012
9/12/2013,21.97433317,130.2304558,21.71507968,25.37116221,1808.86499
10/12/2013,22.18360989,129.7718994,21.80948644,25.19859003,1805.13501
11/12/2013,21.99758563,129.452666,21.51680421,25.06252498,1791.529968
12/12/2013,21.77668115,128.0732781,21.36259901,24.85345116,1777.63501
13/12/2013,21.9162025,127.3432128,21.2587442,24.47512225,1776.684998
16/12/2013,22.24174523,128.7996991,21.57975057,24.57799707,1784.849976
17/12/2013,22.39289212,129.3609947,21.41609982,24.62114122,1781.910034
18/12/2013,22.69518308,129.7205291,21.42238636,24.79039451,1789.534973
19/12/2013,23.04398234,131.4924629,21.58919206,25.22182104,1806.11499
20/12/2013,23.25326461,132.8132638,21.67730637,25.49726433,1817
23/12/2013,23.39278247,133.370857,21.7748744,25.55036581,1826.335022
24/12/2013,23.92760783,134.0568504,21.92907325,25.78599148,1830.669983
26/12/2013,24.20664874,135.3996189,22.06754497,25.87891102,1838.899963
27/12/2013,24.53218995,136.1296929,22.09587641,25.98511405,1842.350037
30/12/2013,24.74147215,136.2434441,22.12733729,25.90546386,1840.619995
31/12/2013,24.68333979,137.2412783,22.10530997,26.04816637,1845.924988
2/1/2014,24.28803349,136.6946419,22.10531193,25.78931353,1836.799988
3/1/2014,24.59032226,136.7129694,21.95739785,25.64660925,1833.684998
6/1/2014,24.59032624,136.7166972,21.98258037,25.65988534,1830.445007
7/1/2014,24.43918263,138.2098429,22.04866383,25.82913459,1834.404968
8/1/2014,24.83448509,138.1914915,21.90902505,25.74949081,1835.710022
9/1/2014,24.88098959,137.9603471,21.6060594,25.82581987,1836.804993
10/1/2014,23.27651663,137.5201355,21.46892605,25.70634521,1837.790039
13/1/2014,23.60206092,136.037992,21.31903958,25.3280198,1829.484985
14/1/2014,23.86947305,135.854572,21.2743912,25.63333397,1830.309998
15/1/2014,24.3694211,137.2596299,21.54227365,25.76940218,1845.679993
16/1/2014,25.13677763,137.8650066,21.65070695,25.72294065,1844.14502
17/1/2014,26.22968266,138.9215424,21.59330097,26.06808246,1840.63501
21/1/2014,27.9969284,138.3749075,21.43065686,25.96852066,1840.845032
22/1/2014,28.28759536,133.2351495,21.35730961,26.07471796,1843.875
23/1/2014,28.14807352,133.6974045,21.35092817,25.81586094,1831.175049
24/1/2014,27.18306286,132.9709666,21.59330452,25.42757566,1808.625
27/1/2014,26.96216024,131.0852839,21.42109468,24.45189347,1784.429993
28/1/2014,27.43885071,130.0947396,21.41790148,24.61118521,1786.679993
29/1/2014,27.683011,130.0250384,20.90764278,24.69083193,1780.299988
30/1/2014,27.78765014,129.9516373,21.23930981,24.7273419,1787.970032
31/1/2014,27.03192486,129.5701208,21.19466773,24.55808925,1783.070007
3/2/2014,26.64823736,127.9412669,20.7992183,24.07356656,1762.244995
4/2/2014,26.42733479,126.9763593,20.55366303,23.71514844,1751.274963
5/2/2014,26.05378666,127.3615504,20.56004255,23.44301922,1746.855042
6/2/2014,25.92555535,128.605678,20.42609632,24.18307827,1763.525024
7/2/2014,25.94886828,130.0775638,20.50901317,24.23949213,1787.02002
10/2/2014,25.7856684,130.545997,20.62700943,24.16649129,1795.884949
11/2/2014,26.28692844,131.7596114,20.90445261,24.21626998,1811.975037
12/2/2014,26.45012751,132.9842811,21.00969436,24.24945265,1821.26001
13/2/2014,26.31023958,132.8773705,21.11493934,24.26936187,1819.734985
14/2/2014,26.56670183,134.795505,21.18828753,24.29923117,1833.619995
18/2/2014,26.40349685,135.1274806,21.00332106,24.6841968,1838.940002
19/2/2014,27.20784636,135.7693432,20.92678134,24.74393347,1837.244995
20/2/2014,27.32441759,135.6181188,21.06390914,25.47735733,1833.684998
21/2/2014,27.56921772,135.8689436,21.05115692,25.93201465,1840.86499
24/2/2014,27.33607185,135.7398102,20.83429764,27.11268913,1847.744995
25/2/2014,27.21950407,135.5554013,20.59192762,26.79364397,1846.549988
26/2/2014,27.62750461,136.0570203,20.46755417,26.47459185,1846.655029
27/2/2014,28.05881768,136.3964281,20.44523039,26.77736271,1847.830017
28/2/2014,27.6391594,136.4001188,20.44522855,27.1126915,1857.795044
3/3/2014,27.06796017,135.5480366,20.3272319,26.43552729,1846.059998
4/3/2014,27.45264724,137.5325745,20.48987673,26.91734962,1862.72998
5/3/2014,27.80235889,138.089585,20.48987702,26.77410536,1873.820007
6/3/2014,28.45516494,138.4363192,20.5600329,26.83596016,1878.059998
7/3/2014,28.08213497,138.7351149,20.68122567,26.19460535,1877.065002
10/3/2014,27.6741332,138.0416379,20.64294912,24.91840958,1872.455017
11/3/2014,28.30361945,138.1412444,20.62381904,24.52448408,1873.11499
12/3/2014,28.47847572,137.7170132,20.61424742,24.74912099,1861.380005
13/3/2014,27.98887825,136.746905,20.71630162,24.4658775,1858.130005
14/3/2014,27.46430254,135.193913,20.68121947,24.01986093,1846.004944
17/3/2014,27.84899341,136.119768,20.8630045,24.38448748,1852.555054
18/3/2014,27.82567187,137.7538657,21.01288425,24.38448502,1866.340027
19/3/2014,27.72075936,136.5587303,21.09899573,24.5635501,1862.244995
20/3/2014,27.63915852,137.3813176,21.41470653,24.33891487,1864.059998
21/3/2014,28.02384716,138.3661882,21.9823671,24.35193091,1873.714966
24/3/2014,28.17539105,138.9970113,22.00150098,23.93521561,1861.514954
25/3/2014,28.22201965,141.6861684,22.08760895,23.941727,1863.914978
26/3/2014,27.97721981,142.9735307,22.20879685,23.8603356,1864.240051
27/3/2014,28.90979,140.9078116,22.20560239,23.59012272,1848.830017
28/3/2014,29.31779298,140.811907,22.30446983,23.70732438,1858.349976
31/3/2014,29.70248166,142.0808549,22.47987055,23.87336246,1867.170044
1/4/2014,30.2736819,143.0915764,22.25663018,23.84731441,1879.899963
2/4/2014,29.85402001,142.7521783,22.48943224,23.96451677,1888.480042
3/4/2014,29.81905261,142.2874349,22.64888971,23.67802597,1888.225037
4/4/2014,29.93562344,142.1103625,22.76369365,23.58035695,1880.27002
7/4/2014,29.32945392,142.711614,22.73180361,23.57058582,1852.76001
8/4/2014,29.32944962,142.7042432,22.67490671,23.38502013,1846.219971
9/4/2014,30.29699918,144.0838576,22.61997838,24.00032852,1862.405029
10/4/2014,29.98225059,145.6589688,22.74597912,23.70081278,1851.700012
11/4/2014,29.08465067,144.3309869,22.72336143,23.20921424,1824.714966
14/4/2014,29.63253521,145.3823366,22.75567843,23.08876167,1824.994995
15/4/2014,30.06385366,144.9064533,22.94307482,22.96830102,1830.155029
16/4/2014,30.9148317,145.2310414,23.20154856,23.14410614,1854.160034
17/4/2014,31.52100145,139.3290442,23.31140326,23.44687845,1863.174988
21/4/2014,31.54431373,141.1144103,23.27262827,23.50873616,1867.535034
22/4/2014,31.4627186,141.7230185,23.38248718,23.73336895,1878.72998
23/4/2014,31.55597019,141.1033628,22.55535763,23.47291902,1876.830017
24/4/2014,31.77745814,141.0037131,22.47135051,23.59012452,1877.150024
25/4/2014,31.15963034,140.0925847,22.25164936,23.81475945,1868.709961
28/4/2014,30.80991173,141.8595167,22.52305195,23.93521379,1863.809998
29/4/2014,31.04305671,143.6227423,22.78798826,24.33891521,1875.690002
30/4/2014,31.29951364,144.3088485,22.93984132,24.60261845,1878.944946
1/5/2014,31.49768957,143.8219566,23.07230612,24.1565982,1883.315002
2/5/2014,32.0688815,142.051363,23.04323448,24.47564885,1884.914978
5/5/2014,31.64923007,140.649589,23.00446219,24.43332503,1876.140015
6/5/2014,31.27619617,140.2475503,23.01738532,24.72958814,1875.704956
7/5/2014,31.008087,139.9621343,23.09493002,24.94445027,1869.309998
8/5/2014,31.21828479,140.54468,23.47618309,24.95747719,1879.559998
9/5/2014,31.03134948,140.6040348,23.48587623,24.73609576,1872.794983
12/5/2014,31.83750696,142.4591134,23.55372701,24.65145205,1888.580017
13/5/2014,32.32821419,142.7671219,23.40187389,24.09148222,1899.115051
14/5/2014,31.93097504,141.0492148,23.4503379,24.15984931,1891.450012
15/5/2014,31.11313122,139.2312157,23.32432944,23.60314782,1875.26001
16/5/2014,31.13649411,138.5188277,23.68295881,23.69755763,1871.549988
19/5/2014,31.45195596,138.455735,23.43094785,23.63895752,1879.210022
20/5/2014,30.92619564,137.7990124,23.18862342,22.48321709,1876.51001
21/5/2014,30.87946448,138.0625094,22.87522615,22.3985739,1881.070007
22/5/2014,30.85609255,137.8287372,22.85906922,22.38555242,1890.859985
23/5/2014,31.21828049,137.8176439,22.87522749,22.55158181,1897.289978
27/5/2014,31.73235101,137.1237952,22.77829161,22.69482915,1907.14502
28/5/2014,31.35848606,136.4707322,22.84615071,22.76645515,1910.880005
29/5/2014,31.42858502,135.8363242,22.75891204,22.8152873,1914.924988
30/5/2014,31.56879067,136.1887887,22.88167967,22.80552114,1920.335022
2/6/2014,32.02444491,137.6320971,22.89137714,22.79249773,1920.929993
3/6/2014,31.90760646,137.2350573,22.85906252,22.57437167,1921.929993
4/6/2014,32.0010761,137.1497333,22.66521129,22.30741437,1923.61499
5/6/2014,32.55019432,137.2833211,22.59412912,22.35299305,1932.335022
6/6/2014,33.05258963,138.5967796,22.6135191,22.67529387,1945.924988
9/6/2014,33.69518033,138.6153281,22.63613506,22.72087459,1951.355042
10/6/2014,33.22784543,137.2944373,22.6038188,22.71762149,1947.75
11/6/2014,33.18111182,135.8734498,22.56505315,22.53901236,1944.724976
12/6/2014,32.85396752,134.8531491,22.45196681,22.33976036,1934.565002
13/6/2014,33.44982927,135.2463515,22.59412965,22.24182062,1932.494995
16/6/2014,33.69518033,135.0349019,22.61351262,22.29585374,1936.030029
17/6/2014,33.64845451,135.1907168,22.64906114,22.3127426,1938.619995
18/6/2014,33.83539159,135.5728692,22.67489773,22.69773715,1948.515015
19/6/2014,34.03400814,136.1034577,22.8073738,22.38028383,1956.065002
20/6/2014,34.01063631,135.0794029,22.97215564,22.01893016,1961.540039
23/6/2014,34.39619267,134.7751923,22.88491945,22.008799,1961.315002
24/6/2014,34.15084,134.9236456,22.87199003,21.73862658,1958.255005
25/6/2014,33.82370013,133.9515004,22.74275026,21.79266417,1954.159973
26/6/2014,34.95699464,133.8067729,22.74921233,22.30598604,1952.289978
27/6/2014,34.75838638,134.3559676,22.78798321,22.51199345,1956.825012
30/6/2014,34.55975945,134.3818823,22.90107205,22.53900808,1961.22998
1/7/2014,34.75838074,136.8974715,22.83645524,22.62006114,1970.434998
2/7/2014,34.68827787,139.1941057,22.97215352,22.62344047,1974.625
3/7/2014,34.9336297,139.5651572,23.12077345,22.74839432,1980.734985
7/7/2014,34.7583755,139.398174,23.2467856,22.66396665,1979.549988
8/7/2014,34.40787356,138.9306797,23.28240616,22.0999806,1967.924988
9/7/2014,36.12535119,139.4278654,23.31186546,21.98853697,1969.625
10/7/2014,36.67447637,138.8601936,23.28567943,21.85007279,1961.349976
11/7/2014,36.91982173,139.1570082,23.3674992,21.88046773,1964.150024
14/7/2014,37.57410015,140.6076864,23.44931473,22.18778817,1974.85498
15/7/2014,37.5273679,140.3554126,23.65223428,22.47821952,1973.929993
16/7/2014,38.35689335,142.5185015,23.85186803,22.68084869,1979.804993
17/7/2014,38.36857885,143.9395428,23.71113855,22.478224,1968.695007
18/7/2014,38.43867958,142.2661864,23.62604593,22.49848409,1970.36499
21/7/2014,38.60224559,141.342376,23.57695368,22.39041222,1971.350037
22/7/2014,39.54861749,143.3199247,23.52132496,22.54239011,1980.945007
23/7/2014,39.98090226,144.1325016,23.48531598,22.70111185,1985.834961
24/7/2014,39.88742778,144.4663901,23.15477045,22.63356781,1988.590027
25/7/2014,39.10463661,144.585111,23.25622212,23.14689301,1979.484985
28/7/2014,39.29157914,144.7186778,23.3249568,23.1671533,1974.415039
29/7/2014,39.77059991,144.8596884,24.19878527,23.29548606,1977.399963
30/7/2014,39.36166921,144.2882511,23.79295957,23.09623542,1970.660034
31/7/2014,38.26343044,143.1529312,23.47222785,22.51874701,1947.905029
1/8/2014,38.33352408,141.1234031,23.26932016,22.28234692,1926.859985
4/8/2014,38.7775031,140.4519004,23.14822338,22.36677763,1932.059998
5/8/2014,38.56719309,139.3721785,23.06313526,22.23844277,1925.054993
6/8/2014,38.45042006,138.5841265,22.70639553,22.46471343,1919.679993
7/8/2014,37.93540963,138.1885109,22.56894501,22.2080525,1916.835022
8/8/2014,37.16289407,138.184755,22.47730839,21.75551247,1920.695007
11/8/2014,38.11098875,139.8232287,22.63767287,21.89397638,1939.165039
12/8/2014,38.11098875,140.1442086,22.64094464,21.9378777,1933.970032
13/8/2014,37.94711044,140.2748254,22.69004143,22.20129601,1942.005005
14/8/2014,37.95882764,139.994909,22.75549252,22.16752581,1951.320007
15/8/2014,37.85347496,140.2076528,22.72276904,22.28234743,1952.77002
18/8/2014,38.0524596,140.9167406,22.73585978,22.57615858,1965.174988
19/8/2014,38.32167108,141.6781493,22.58858384,22.62006125,1977.649963
20/8/2014,38.68452639,141.6893378,22.58203928,22.51199189,1983.125
21/8/2014,38.36849049,142.782912,22.66712606,22.58966709,1990.789978
22/8/2014,38.35678091,142.6335894,22.5754894,23.0016821,1989.150024
25/8/2014,38.55576749,142.7642181,22.6180353,23.05908931,1996.844971
26/8/2014,38.78986631,143.5218341,22.61803561,23.03882723,2001.815002
27/8/2014,38.89522078,143.9473527,22.69004354,23.23807764,1999.169983
28/8/2014,38.8600986,142.9284428,22.68349627,23.19755194,1994.535034
29/8/2014,38.8132794,143.2755232,22.77185527,23.1198764,1999.015015
2/9/2014,38.95373469,143.2792553,22.81112826,23.15026788,2000.484985
3/9/2014,39.41022025,143.6188829,22.85040304,23.36303263,2003.710022
4/9/2014,40.11251592,142.8500346,22.85039942,23.17053173,2001.855042
5/9/2014,40.1476304,142.5104037,22.95513054,22.74838886,1998.904968
8/9/2014,40.1008118,142.0886741,22.91586047,22.40730214,2001.38501
9/9/2014,40.15933129,142.0177596,22.78167407,22.42756472,1992.809998
10/9/2014,39.97205018,142.6634378,22.63767329,22.41405462,1989.825012
11/9/2014,39.93694209,142.9059866,22.70640168,22.28572529,1991.790039
12/9/2014,39.24635227,142.6335638,22.6703997,22.30598584,1988.5
15/9/2014,38.59088978,142.9694618,22.64749396,22.13375133,1982.830017
16/9/2014,38.08757521,143.4621156,22.77512334,22.05270081,1990.670044
17/9/2014,37.97052819,144.0405745,22.91586148,22.12362296,2002.015015
18/9/2014,38.11097955,144.3765122,22.99112697,22.46470984,2007.704956
19/9/2014,38.04075645,144.8803305,23.14167302,22.52887746,2012.924988
22/9/2014,37.33846546,144.3503833,23.18422534,22.21142747,2000.044983
23/9/2014,36.91708656,143.5367379,23.15149366,22.13037605,1989.090027
24/9/2014,36.98731647,142.6933017,23.12858873,22.48835247,1989.210022
25/9/2014,36.83515208,142.3723466,23.04349719,22.61668303,1981.654968
26/9/2014,37.3150586,141.4280569,23.00749913,22.53225152,1976.294983
29/9/2014,37.26823654,141.1071143,22.98785658,22.65045261,1972.660034
30/9/2014,37.83007139,141.8236708,23.07294495,22.32625174,1977.065002
1/10/2014,37.18629921,140.7749475,22.96167588,22.26546309,1956.579956
2/10/2014,35.85195441,139.5918243,22.8896758,21.93112505,1939.174988
3/10/2014,36.48401042,140.6779262,23.31513832,21.94125719,1959.654968
6/10/2014,37.13948103,141.6744035,23.26604271,22.20467515,1968.13501
7/10/2014,37.4906332,139.45751,23.21041163,22.33638273,1948.61499
8/10/2014,36.94050276,140.0359465,23.14189201,22.25533132,1947.804993
9/10/2014,36.98731619,140.1777838,23.15184055,21.51911769,1947.620056
10/10/2014,35.07942865,139.1514407,22.89320062,21.05644881,1921.515015
13/10/2014,34.77510948,138.1176527,22.60140285,20.92811901,1893.11499
14/10/2014,33.69826173,137.8339891,22.47539795,20.85381785,1885.25
15/10/2014,33.10130666,135.3072944,22.24327051,20.07707595,1847.420044
16/10/2014,33.5460947,134.4227176,22.24327747,19.76637803,1855.515015
17/10/2014,35.62956169,135.5013436,22.50192327,20.51610323,1881.535034
20/10/2014,36.46059996,125.7826579,22.59145154,20.61741804,1893.665039
21/10/2014,37.75983777,122.5505773,22.79703086,20.98215055,1925.914978
22/10/2014,38.12268808,121.8601301,22.93630773,20.98890702,1938.070007
23/10/2014,38.14609199,121.061437,22.40243984,21.23205623,1946.484985
24/10/2014,38.38019725,120.8823222,22.30295738,21.74200724,1955.77002
27/10/2014,38.48553793,121.1920921,22.58150699,21.50898358,1958.005005
28/10/2014,38.69622715,121.445863,22.71081943,22.09660432,1974.595032
29/10/2014,38.33337632,122.1848331,22.82024846,22.26546294,1980.220032
30/10/2014,37.6779084,122.2818872,22.77051092,22.22155599,1987.075012
31/10/2014,38.62599319,122.8678349,23.02252084,22.33975919,2009.694946
3/11/2014,39.4219245,122.3863821,23.09215512,22.21480703,2019.070007
4/11/2014,38.97714431,121.893732,23.11868276,22.07296819,2008.494995
5/11/2014,38.53193852,121.3338941,23.10210372,22.40392432,2019.095032
6/11/2014,38.19188117,120.8415962,23.03578434,22.30260817,2023.734985
7/11/2014,38.37949888,121.3977592,23.04573047,22.20466999,2029.664978
10/11/2014,38.25050726,122.5325804,23.14521041,22.2080497,2034.434998
11/11/2014,38.32086823,122.6904094,23.19495023,23.47785304,2038.280029
12/11/2014,39.00098147,122.0365689,23.34416376,23.68385994,2036.139954
13/11/2014,39.47002318,121.976429,23.60612812,23.87635551,2038.309998
14/11/2014,39.38794265,122.5701408,23.79182043,23.81894239,2038.709961
17/11/2014,39.51692217,123.5133328,23.71886715,24.12288355,2038.764954
18/11/2014,39.90388433,122.742997,23.70560403,24.03170165,2048.780029
19/11/2014,39.57556075,121.397736,23.49006545,24.06884838,2046.254944
20/11/2014,39.52865216,120.7363303,23.42043395,24.33864744,2047.165039
21/11/2014,41.13513091,121.2624593,23.37401235,24.43129312,2064.10498
24/11/2014,40.77162646,122.096708,22.98604898,24.21511965,2067.619995
25/11/2014,40.95923618,122.1492832,22.92967988,24.17737292,2069.47998
26/11/2014,40.86542797,121.41655,23.23142774,24.44158977,2069.955078
28/11/2014,40.74816703,122.0553377,23.47680762,25.15188136,2070.410034
1/12/2014,40.36121062,122.0027346,23.3043754,24.43815862,2057.675049
2/12/2014,40.37293627,121.8900148,22.93962154,24.64403893,2061.27002
3/12/2014,40.53709965,122.6979286,22.60802737,24.43815256,2071.464966
4/12/2014,40.5722739,123.0699451,22.4986063,24.16021676,2069.840088
5/12/2014,40.22049744,123.0323894,22.43891762,24.62345078,2075.140015
8/12/2014,38.91889621,122.0628562,22.52844898,24.59942991,2065.025024
9/12/2014,37.44141021,121.683351,21.79562622,24.08129394,2047.385071
10/12/2014,37.23033888,121.5104585,21.65303495,23.9371795,2041.560059
11/12/2014,36.16326426,121.5442905,21.75915186,23.98864777,2041.725037
12/12/2014,35.34243987,118.6809084,21.46734714,23.31953077,2017.289978
15/12/2014,35.40106855,116.3323255,21.39108126,23.01757555,2000.474976
16/12/2014,34.73268351,114.7578447,21.53035551,23.37786241,1994.725037
17/12/2014,34.66232389,114.3932999,21.54029531,23.57688979,1995.26001
18/12/2014,36.5267778,116.8583836,22.00452952,24.07443387,2040.10498
19/12/2014,37.25379789,119.4587945,22.25322272,24.13276465,2069.440063
22/12/2014,36.90200513,120.338079,22.39912765,24.10188461,2074.02002
23/12/2014,37.11308491,121.9426559,22.57155395,23.90286687,2083.25
24/12/2014,36.81992267,121.9764402,22.58813134,23.84109832,2084.710083
26/12/2014,37.18343302,122.1643173,22.6179751,23.90286338,2088.5
29/12/2014,37.15998203,120.9204897,22.64450927,23.80678225,2089.650024
30/12/2014,37.00754473,120.4771121,22.62461245,23.63178677,2084.01001
31/12/2014,37.2889703,120.9543498,22.42233962,23.53913678,2071.76001
2/1/2015,37.11308135,121.8674796,22.40243635,23.38816,2059.200073
5/1/2015,35.81148296,120.4207226,22.3626483,22.64012328,2035.889954
6/1/2015,35.43624542,118.4178664,22.26980493,22.51659588,2011.344971
7/1/2015,36.09291187,116.9523543,22.30324794,22.44796893,2017.580017
8/1/2015,37.05444229,118.2149622,22.44113553,23.27835678,2047.345032
9/1/2015,37.40622919,119.3422245,22.55883177,23.38129508,2051.379944
12/1/2015,37.94562735,118.3727685,22.61263536,23.55629295,2035.940002
13/1/2015,37.79319446,118.6132477,22.59582075,23.68326104,2032.589966
14/1/2015,35.20172565,116.5765982,22.36041605,23.55286513,2003.419983
15/1/2015,35.33071149,116.9147418,22.48148698,23.58717656,2006.409973
16/1/2015,35.45969977,117.0350428,22.53193136,23.69012033,2004.289978
20/1/2015,35.92874277,117.0011853,22.70343956,23.9406102,2016.714966
21/1/2015,36.89028344,114.8254557,22.82787167,24.46903683,2025.165039
22/1/2015,37.26551847,115.5431461,22.60590724,24.59600052,2045.500061
23/1/2015,36.92546161,117.4257575,22.57900608,24.67492098,2056.76001
26/1/2015,37.13653012,118.4554201,22.32678468,24.65776513,2049.295044
27/1/2015,37.25379427,115.6183473,22.17209005,24.63717627,2033.88501
28/1/2015,37.45313833,115.0171153,22.2897931,24.56855113,2021.98999
29/1/2015,37.06617262,114.648857,22.03084028,24.54452994,2006.910034
30/1/2015,37.13653292,115.8438114,22.24607677,24.21855287,2008.349976
2/2/2015,37.35932959,115.0509029,22.33687307,24.02296545,2001.280029
3/2/2015,38.43813078,117.7489551,22.86486946,24.48276474,2036.505005
4/2/2015,38.77787041,118.5230581,23.19779901,24.56168843,2045.72998
5/2/2015,39.3652285,118.6470709,23.17761932,24.15335626,2053.5
6/2/2015,39.31824596,118.9382624,23.35921772,24.17050984,2061.184937
9/2/2015,37.1802346,118.404704,23.37266518,23.84453304,2049.019958
10/2/2015,36.96877896,118.684727,23.49373878,24.08815752,2059.740112
11/2/2015,36.40491214,119.6761411,23.23142154,23.9989451,2065.734985
12/2/2015,36.80432117,120.1794271,23.15743996,24.36609677,2079.255005
13/2/2015,37.02752197,120.879456,23.23814986,24.53424093,2091.86499
17/2/2015,37.00402264,121.5227818,23.26505921,24.34550995,2095.550049
18/2/2015,37.00402063,122.2682724,23.23142763,23.91658783,2096.189941
19/2/2015,37.21547721,123.335352,23.03973994,24.08129321,2096.459961
20/2/2015,37.3212021,123.5245749,22.83459526,24.45874662,2098.025024
23/2/2015,36.44015121,123.7024483,22.79760591,24.62001555,2106.525024
24/2/2015,36.7808169,123.5510625,22.77405829,23.88913405,2111.905029
25/2/2015,35.88802884,123.9446091,22.93548732,23.7210018,2114.73999
26/2/2015,35.39464208,122.5709883,23.0868138,23.69355195,2108.834961
27/2/2015,35.06571509,122.018524,23.19106933,23.74845416,2108.244995
2/3/2015,34.95998741,121.7536214,23.15743508,23.69011986,2111.01001
3/3/2015,35.47687441,121.7536043,23.20452512,23.75188803,2107.01001
4/3/2015,33.98495809,120.8189827,23.0094726,23.70041316,2101.10498
5/3/2015,33.72652391,121.5455069,22.93212434,23.64208032,2099.734985
6/3/2015,33.82050117,120.9021803,22.57901204,22.81168869,2084.089966
9/3/2015,32.10539712,120.8454302,22.4982951,22.70531996,2077.849976
10/3/2015,31.90569196,120.3497207,22.19898918,22.43767488,2060.149963
11/3/2015,31.87044854,119.22964,21.99721564,22.22836007,2044.88501
12/3/2015,32.30509658,119.1955539,22.16536473,22.24551934,2053.754944
13/3/2015,31.95268238,117.6554472,22.07119931,22.1288499,2052.865051
16/3/2015,31.54152416,118.0224988,22.12164425,22.52002447,2068.380005
17/3/2015,30.83668327,118.3138502,22.15863773,22.35532275,2072.835083
18/3/2015,31.00114806,119.7669847,22.28979621,22.82541913,2084.040039
19/3/2015,30.48426522,120.9892496,22.42767397,22.83571156,2092.125
20/3/2015,30.53125719,122.3590709,22.46802821,23.29894173,2102.119995
23/3/2015,30.66047579,124.1489467,22.51847256,23.2474739,2109.640015
24/3/2015,30.37854121,124.0392223,22.36041944,23.16512081,2099.564941
25/3/2015,30.81319226,121.9541895,22.10483071,22.94208015,2079.23999
26/3/2015,30.36679435,121.1519358,22.10819258,22.85630091,2056.324951
27/3/2015,29.95563515,121.1405544,22.07792812,23.00727744,2057.89502
30/3/2015,30.29630759,122.9266964,22.14182077,22.78767234,2076.540039
31/3/2015,30.29630803,122.1244592,22.08801434,22.47541846,2075.545044
1/4/2015,30.49601344,120.7167803,22.01066559,22.38620291,2058.004883
2/4/2015,30.62523327,121.6325106,22.21244617,22.54061466,2064.744995
6/4/2015,31.30657849,121.659013,22.35368995,22.61610239,2071.755005
7/4/2015,31.75297562,123.1575286,22.40077402,22.89403916,2082.955078
8/4/2015,32.11714172,122.816936,22.31688944,22.84600594,2079.994995
9/4/2015,31.02464169,122.2985224,22.25207264,22.83571119,2083.800049
10/4/2015,30.86018091,122.8245705,22.33736102,22.91120186,2097.060059
13/4/2015,31.09512767,123.4981234,22.43628734,22.97639646,2099.98999
14/4/2015,31.41230579,122.4271901,22.36123493,23.2406135,2090.930054
15/4/2015,31.3770627,123.9143419,22.37829331,23.14453665,2104.86499
16/4/2015,31.88219384,123.5586145,22.3782951,23.29894173,2105.660034
17/4/2015,31.50627989,121.8066149,22.19749476,23.20629899,2087.475098
20/4/2015,31.94093506,124.3230205,22.3510021,23.29894542,2094.025024
21/4/2015,31.84694966,125.4166269,22.32030449,23.24747163,2102.009888
22/4/2015,31.72948365,124.455442,22.32371342,23.39158933,2100.515015
23/4/2015,31.15385746,127.5433264,23.10490993,23.72100179,2111.839966
24/4/2015,31.08337938,128.5044759,23.29252972,24.19796003,2116.859985
27/4/2015,31.60025787,129.3369639,23.3130002,24.20139667,2116.47998
28/4/2015,31.94093327,130.4419215,23.5927216,24.06070706,2105.464966
29/4/2015,31.67074082,131.6603992,23.80081482,24.44502389,2105.529907
30/4/2015,31.5885129,130.3927371,23.69165065,24.20825369,2091.555054
1/5/2015,32.62227517,131.0889967,23.48697964,23.90629796,2097.894897
4/5/2015,33.19789252,132.4437248,23.52450009,24.04012108,2115.589966
5/5/2015,32.8454798,131.0019372,23.27888724,23.93031337,2101.849976
6/5/2015,32.44606856,130.7428127,22.81153449,24.20139366,2083.174927
7/5/2015,32.06989471,130.0221671,22.74330353,24.13276416,2083.944946
8/5/2015,32.4113124,131.7569711,22.9991587,24.56512324,2104.894897
11/5/2015,32.38776115,131.101193,22.88316706,25.02491958,2111.13501
12/5/2015,31.9992587,129.7590753,22.84564874,25.06266201,2095.315063
13/5/2015,32.328904,130.9639115,23.09808662,25.35089839,2103.11499
14/5/2015,32.3524482,132.5386028,23.26524286,25.40580071,2110.939941
15/5/2015,31.97570678,132.3059882,23.33346651,25.33374171,2120.349976
18/5/2015,31.58719159,131.8409051,23.63366011,25.11413331,2125.89502
19/5/2015,31.08095659,131.7989108,23.54496432,24.41070666,2128.76001
20/5/2015,30.82194743,132.2641058,23.53814312,25.36119534,2128.655029
21/5/2015,30.72776164,132.3708129,23.79058405,26.20530617,2128.61499
