Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-01-22,0.1150338277220726,0.11590856198640999,0.1150338277220726,0.1150338277220726,35548800,0.0,0.0
1981-01-23,0.11503386827914466,0.11547123556551435,0.11459650099277496,0.11459650099277496,11222400,0.0,0.0
1981-01-26,0.1132844572330426,0.1132844572330426,0.11284708976745605,0.11284708976745605,24640000,0.0,0.0
1981-01-27,0.1128470474738505,0.1128470474738505,0.11197232455015182,0.11197232455015182,23699200,0.0,0.0
1981-01-28,0.10891080992958807,0.10891080992958807,0.10847344249486923,0.10847344249486923,28156800,0.0,0.0
1981-01-29,0.10497446678627995,0.10497446678627995,0.10453709959983827,0.10453709959983826,43904000,0.0,0.0
1981-01-30,0.09972531243717277,0.09972531243717277,0.09885057806968689,0.09885057806968689,46188800,0.0,0.0
1981-02-02,0.09360223756329998,0.09360223756329998,0.09316487610340118,0.09316487610340118,23766400,0.0,0.0
1981-02-03,0.09666378796100616,0.09710114940651297,0.09666378796100616,0.09666378796100616,19152000,0.0,0.0
1981-02-04,0.10016269236803055,0.10060004792780104,0.10016269236803055,0.10016269236803055,27865600,0.0,0.0
1981-02-05,0.10016269236803055,0.10103741516720513,0.10016269236803055,0.10016269236803055,7929600,0.0,0.0
1981-02-06,0.10060004889965057,0.10103741614327985,0.10060004889965057,0.10060004889965057,13865600,0.0,0.0
1981-02-09,0.09622640974470813,0.09622640974470813,0.0953516811132431,0.0953516811132431,16755200,0.0,0.0
1981-02-10,0.0953516811132431,0.09578904834888398,0.0953516811132431,0.0953516811132431,18345600,0.0,0.0
1981-02-11,0.09272747217322337,0.09272747217322337,0.09229011088609695,0.09229011088609695,13843200,0.0,0.0
1981-02-12,0.0918528101944747,0.0918528101944747,0.09141466021537781,0.09141466021537781,14560000,0.0,0.0
1981-02-13,0.09010253925453449,0.09010253925453449,0.08922781050205231,0.08922781050205231,11155200,0.0,0.0
1981-02-17,0.09141466021537781,0.0918528101944747,0.09141466021537781,0.09141466021537781,12275200,0.0,0.0
1981-02-18,0.0953516811132431,0.09622640974470813,0.0953516811132431,0.0953516811132431,19241600,0.0,0.0
1981-02-19,0.09010251184503178,0.09010251184503178,0.08966514468193054,0.08966514468193054,22310400,0.0,0.0
1981-02-20,0.08529150804057244,0.08529150804057244,0.0848541408777237,0.0848541408777237,24371200,0.0,0.0
1981-02-23,0.08616624772548676,0.08660361497482218,0.08616624772548676,0.08616624772548676,14112000,0.0,0.0
1981-02-24,0.08397944356179109,0.08397944356179109,0.08310471475124359,0.08310471475124359,16979200,0.0,0.0
1981-02-25,0.08835308253765106,0.0887904439978845,0.08835308253765106,0.08835308253765106,19488000,0.0,0.0
1981-02-26,0.08966514468193054,0.09010251184503178,0.08966514468193054,0.08966514468193054,10841600,0.0,0.0
1981-02-27,0.09272751212120056,0.09360224091211099,0.09272751212120056,0.09272751212120056,14761600,0.0,0.0
1981-03-02,0.09316487610340118,0.09360223756329998,0.09316487610340118,0.09316487610340118,11760000,0.0,0.0
1981-03-03,0.09229014399004158,0.09229014399004158,0.09185277670621872,0.09185277670621872,16172800,0.0,0.0
1981-03-04,0.09141460542041502,0.09141460542041502,0.090977244079113,0.090977244079113,13708800,0.0,0.0
1981-03-05,0.0909772697531987,0.0909772697531987,0.09053990244865417,0.09053990244865417,5376000,0.0,0.0
1981-03-06,0.09053987316831723,0.09053987316831723,0.08966514468193054,0.08966514468193054,11603200,0.0,0.0
1981-03-09,0.08310468977120158,0.08310468977120158,0.08266732841730118,0.08266732841730118,15321600,0.0,0.0
1981-03-10,0.07916763914444996,0.07916763914444996,0.0787302777171135,0.0787302777171135,28380800,0.0,0.0
1981-03-11,0.07654345859949264,0.07654345859949264,0.07566872984170914,0.07566872984170914,29859200,0.0,0.0
1981-03-12,0.0787302777171135,0.07916763914444996,0.0787302777171135,0.0787302777171135,59248000,0.0,0.0
1981-03-13,0.07829291118415005,0.07829291118415005,0.07785554975271225,0.07785554975271225,231302400,0.0,0.0
1981-03-16,0.08091787993907928,0.08179260857984687,0.08091787993907928,0.08091787993907928,37228800,0.0,0.0
1981-03-17,0.0848541408777237,0.0857288693636054,0.0848541408777237,0.0848541408777237,43747200,0.0,0.0
1981-03-18,0.09010252356529234,0.09097725216546106,0.09010252356529234,0.09010252356529236,36937600,0.0,0.0
1981-03-19,0.08966517195838462,0.08966517195838462,0.08922781050205231,0.08922781050205231,37811200,0.0,0.0
1981-03-20,0.09010252356529234,0.09097725216546106,0.09010252356529234,0.09010252356529236,14604800,0.0,0.0
1981-03-23,0.09360222518444061,0.09447695382837329,0.09360222518444061,0.09360222518444061,22019200,0.0,0.0
1981-03-24,0.09360223756329998,0.09360223756329998,0.09316487610340118,0.09316487610340118,28156800,0.0,0.0
1981-03-25,0.09229017763775563,0.09229017763775563,0.09141466021537781,0.09141466021537781,7056000,0.0,0.0
1981-03-26,0.09010251184503178,0.09010251184503178,0.08966514468193054,0.08966514468193054,12275200,0.0,0.0
1981-03-27,0.08704101802994932,0.08704101802994932,0.08660365641117096,0.08660365641117096,12252800,0.0,0.0
1981-03-30,0.08660365641117096,0.0874783854885474,0.08660365641117096,0.08660365641117096,9900800,0.0,0.0
1981-03-31,0.08660360484928782,0.08660360484928782,0.08572887629270554,0.08572887629270554,15993600,0.0,0.0
1981-04-01,0.08529150804057244,0.08529150804057244,0.0848541408777237,0.0848541408777237,34070400,0.0,0.0
1981-04-02,0.09229011088609695,0.09272747217322337,0.09229011088609695,0.09229011088609695,31404800,0.0,0.0
1981-04-03,0.09272751212120056,0.09316487943656468,0.09272751212120056,0.09272751212120056,16486400,0.0,0.0
1981-04-06,0.09141460542041502,0.09141460542041502,0.090977244079113,0.090977244079113,22803200,0.0,0.0
1981-04-07,0.09053988494546844,0.09053988494546844,0.09010252356529234,0.09010252356529236,10684800,0.0,0.0
1981-04-08,0.09447695314884184,0.09535168178648298,0.09447695314884184,0.09447695314884186,21952000,0.0,0.0
1981-04-09,0.09622642397880554,0.0966637912791431,0.09622642397880554,0.09622642397880554,12499200,0.0,0.0
1981-04-10,0.09753851592540741,0.09797587736747757,0.09753851592540741,0.09753851592540741,33465600,0.0,0.0
1981-04-13,0.09753851592540741,0.09797587736747757,0.09753851592540741,0.09753851592540741,16060800,0.0,0.0
1981-04-14,0.09753851592540741,0.09797587736747757,0.09753851592540741,0.09753851592540741,6652800,0.0,0.0
1981-04-15,0.09316487943656468,0.09316487943656468,0.09272751212120056,0.09272751212120056,34048000,0.0,0.0
1981-04-16,0.08791573850095516,0.08791573850095516,0.08747837692499161,0.08747837692499161,23878400,0.0,0.0
1981-04-20,0.09010252356529234,0.09053988494546844,0.09010252356529234,0.09010252356529236,35347200,0.0,0.0
1981-04-21,0.09622642397880554,0.0966637912791431,0.09622642397880554,0.09622642397880554,28537600,0.0,0.0
1981-04-22,0.09972531348466873,0.10016268067300568,0.09972531348466873,0.09972531348466873,18995200,0.0,0.0
1981-04-23,0.10234952718019485,0.10278689451350158,0.10234952718019485,0.10234952718019485,58016000,0.0,0.0
1981-04-24,0.10234952215986504,0.10234952215986504,0.10147479921579361,0.10147479921579361,35056000,0.0,0.0
1981-04-27,0.10103741614327985,0.10103741614327985,0.10060004889965057,0.10060004889965057,38528000,0.0,0.0
1981-04-28,0.09928794525342984,0.09928794525342984,0.09885057806968689,0.09885057806968689,32188800,0.0,0.0
1981-04-29,0.09797587736747757,0.09797587736747757,0.09753851592540741,0.09753851592540741,13641600,0.0,0.0
1981-04-30,0.09928800165653229,0.1001627365209338,0.09928800165653229,0.09928800165653229,12611200,0.0,0.0
1981-05-01,0.09928800165653229,0.1001627365209338,0.09928800165653229,0.09928800165653229,16553600,0.0,0.0
1981-05-04,0.09928794525342984,0.09928794525342984,0.09885057806968689,0.09885057806968689,14448000,0.0,0.0
1981-05-05,0.09885057703761135,0.09885057703761135,0.09841322153806685,0.09841322153806686,17539200,0.0,0.0
1981-05-06,0.09622640647641305,0.09622640647641305,0.09578904509544373,0.09578904509544373,18950400,0.0,0.0
1981-05-07,0.09710116684436798,0.09753853420823656,0.09710116684436798,0.09710116684436798,9363200,0.0,0.0
1981-05-08,0.09797587990760802,0.09841324720083476,0.09797587990760802,0.09797587990760803,7907200,0.0,0.0
1981-05-11,0.09622640647641305,0.09622640647641305,0.09578904509544373,0.09578904509544373,11939200,0.0,0.0
1981-05-12,0.09578904509544373,0.09710113507816823,0.09578904509544373,0.09578904509544373,4256000,0.0,0.0
1981-05-13,0.09578904834888398,0.096663776980349,0.0953516811132431,0.0953516811132431,4905600,0.0,0.0
1981-05-14,0.09491433282002079,0.09491433282002079,0.09403960406780243,0.09403960406780243,4928000,0.0,0.0
1981-05-15,0.09622642397880554,0.09753852004000058,0.09622642397880554,0.09622642397880554,4905600,0.0,0.0
1981-05-18,0.09797587990760802,0.09885060281442647,0.09797587990760802,0.09797587990760803,4166400,0.0,0.0
1981-05-19,0.0966637912791431,0.0966637912791431,0.09622642397880554,0.09622642397880554,25424000,0.0,0.0
1981-05-20,0.09928800165653229,0.1001627365209338,0.09928800165653229,0.09928800165653229,13283200,0.0,0.0
1981-05-21,0.10497450083494185,0.1054118681632444,0.10497450083494185,0.10497450083494186,32211200,0.0,0.0
1981-05-22,0.10978548228740691,0.11066021675183214,0.10978548228740691,0.10978548228740692,31427200,0.0,0.0
1981-05-26,0.10978554114749348,0.10978554114749348,0.10934818536043167,0.10934818536043167,85344000,0.0,0.0
1981-05-27,0.1154712215065956,0.1159085887397147,0.1154712215065956,0.11547122150659561,149497600,0.0,0.0
1981-05-28,0.1154712215065956,0.1159085887397147,0.1154712215065956,0.11547122150659561,73987200,0.0,0.0
1981-05-29,0.11590854823589324,0.11634669785134248,0.11590854823589324,0.11590854823589325,59382400,0.0,0.0
1981-06-01,0.11590854823589324,0.11634669785134248,0.11590854823589324,0.11590854823589325,51251200,0.0,0.0
1981-06-02,0.11066027333008165,0.11066027333008165,0.11022290587425233,0.11022290587425232,40432000,0.0,0.0
1981-06-03,0.11022290587425233,0.11109762910627158,0.11022290587425233,0.11022290587425232,39446400,0.0,0.0
1981-06-04,0.11240969598293304,0.11284705162103781,0.11240969598293304,0.11240969598293304,56067200,0.0,0.0
1981-06-05,0.11109763309894134,0.11109763309894134,0.11066027730703354,0.11066027730703354,57680000,0.0,0.0
1981-06-08,0.10716132408506053,0.10716132408506053,0.10672395676374435,0.10672395676374435,93497600,0.0,0.0
1981-06-09,0.10891079902648926,0.10934816641742309,0.10891079902648926,0.10891079902648926,119593600,0.0,0.0
1981-06-10,0.11022290587425233,0.11153499656210089,0.11022290587425233,0.11022290587425232,25222400,0.0,0.0
1981-06-11,0.1150338277220726,0.11547119485424129,0.1150338277220726,0.1150338277220726,38976000,0.0,0.0
1981-06-12,0.11415917021217986,0.11415917021217986,0.1137218028306961,0.1137218028306961,25804800,0.0,0.0
1981-06-15,0.11372175388768312,0.11372175388768312,0.11328438669443132,0.1132843866944313,143763200,0.0,0.0
1981-06-16,0.11153500879302518,0.11153500879302518,0.11109764128923416,0.11109764128923416,37251200,0.0,0.0
1981-06-17,0.10978554114749348,0.10978554114749348,0.10934818536043167,0.10934818536043167,27574400,0.0,0.0
1981-06-18,0.10934816641742309,0.10978552212871927,0.10891079902648926,0.10891079902648926,23049600,0.0,0.0
1981-06-19,0.10628661434582014,0.10628661434582014,0.1058492586016655,0.1058492586016655,27507200,0.0,0.0
1981-06-22,0.1023494963682588,0.1023494963682588,0.10191214084625244,0.10191214084625244,10841600,0.0,0.0
1981-06-23,0.10366163402795792,0.10453713959149835,0.10366163402795792,0.10366163402795792,15030400,0.0,0.0
1981-06-24,0.1019121623710423,0.1019121623710423,0.10103742778301239,0.10103742778301239,23027200,0.0,0.0
1981-06-25,0.10322422534227371,0.10366159252090854,0.10322422534227371,0.10322422534227371,24259200,0.0,0.0
1981-06-26,0.10278686356989775,0.10278686356989775,0.10191214084625244,0.10191214084625244,23788800,0.0,0.0
1981-06-29,0.09928794421678785,0.09928794421678785,0.09841322153806685,0.09841322153806686,10595200,0.0,0.0
1981-06-30,0.09141460542041502,0.09141460542041502,0.090977244079113,0.090977244079113,35907200,0.0,0.0
1981-07-01,0.09053988494546844,0.09053988494546844,0.09010252356529234,0.09010252356529236,170464000,0.0,0.0
1981-07-02,0.09010252356529234,0.09053988494546844,0.09010252356529234,0.09010252356529236,30284800,0.0,0.0
1981-07-06,0.08791568929085077,0.08791568929085077,0.0870409607887268,0.0870409607887268,16531200,0.0,0.0
1981-07-07,0.08791571855545044,0.08879044734874632,0.08791571855545044,0.08791571855545044,15836800,0.0,0.0
1981-07-08,0.09141466021537781,0.0918528101944747,0.09141466021537781,0.09141466021537781,16620800,0.0,0.0
1981-07-09,0.08485416816150645,0.08485416816150645,0.08441680669784546,0.08441680669784546,32883200,0.0,0.0
1981-07-10,0.07829291118415005,0.07829291118415005,0.07785554975271225,0.07785554975271225,55171200,0.0,0.0
1981-07-13,0.07960576564073563,0.08004313277984024,0.07960576564073563,0.07960576564073563,45740800,0.0,0.0
1981-07-14,0.08310471475124359,0.08397944356179109,0.08310471475124359,0.08310471475124359,19779200,0.0,0.0
1981-07-15,0.0852915570139885,0.08572891858814936,0.0852915570139885,0.0852915570139885,10953600,0.0,0.0
1981-07-16,0.08747837692499161,0.08835310591673785,0.08747837692499161,0.08747837692499161,15232000,0.0,0.0
1981-07-17,0.09053990244865417,0.0909772697531987,0.09053990244865417,0.09053990244865417,19824000,0.0,0.0
1981-07-20,0.08485416816150645,0.08485416816150645,0.08441680669784546,0.08441680669784546,23654400,0.0,0.0
1981-07-21,0.08441678756827051,0.08441678756827051,0.08397942036390305,0.08397942036390305,31942400,0.0,0.0
1981-07-22,0.08004312866546943,0.08004312866546943,0.07916761189699173,0.07916761189699173,22668800,0.0,0.0
1981-07-23,0.0813552513718605,0.08179261866608657,0.0813552513718605,0.0813552513718605,34451200,0.0,0.0
1981-07-24,0.08397942036390305,0.08441678756827051,0.08397942036390305,0.08397942036390305,28851200,0.0,0.0
1981-07-27,0.08747837692499161,0.08791573850095516,0.08747837692499161,0.08747837692499161,17337600,0.0,0.0
1981-07-28,0.08485416816150645,0.08485416816150645,0.08441680669784546,0.08441680669784546,22848000,0.0,0.0
1981-07-29,0.08354208207642631,0.08354208207642631,0.08310471475124359,0.08310471475124359,15500800,0.0,0.0
1981-07-30,0.08616624772548676,0.08704097638434069,0.08616624772548676,0.08616624772548676,9900800,0.0,0.0
1981-07-31,0.08747837692499161,0.08791573850095516,0.08747837692499161,0.08747837692499161,10953600,0.0,0.0
1981-08-03,0.0874783854885474,0.0874783854885474,0.08660365641117096,0.08660365641117096,12432000,0.0,0.0
1981-08-04,0.08791571855545044,0.0883530858720073,0.08791571855545044,0.08791571855545044,31673600,0.0,0.0
1981-08-05,0.09053990244865417,0.0909772697531987,0.09053990244865417,0.09053990244865417,17494400,0.0,0.0
1981-08-06,0.0887904439978845,0.0887904439978845,0.08835308253765106,0.08835308253765106,10528000,0.0,0.0
1981-08-07,0.08835308253765106,0.0887904439978845,0.08835308253765106,0.08835308253765106,9206400,0.0,0.0
1981-08-10,0.08835308253765106,0.08835308253765106,0.08835308253765106,0.08835308253765106,0,0.0,0.0
1981-08-11,0.08660360484928782,0.08660360484928782,0.08572887629270554,0.08572887629270554,71456000,0.0,0.0
1981-08-12,0.08441678756827051,0.08441678756827051,0.08397942036390305,0.08397942036390305,26275200,0.0,0.0
1981-08-13,0.08179261866608657,0.08179261866608657,0.0813552513718605,0.0813552513718605,27484800,0.0,0.0
1981-08-14,0.08091791075084562,0.08091791075084562,0.08004318177700043,0.08004318177700043,24192000,0.0,0.0
1981-08-17,0.07829293711465521,0.07829293711465521,0.07741820812225342,0.07741820812225342,18905600,0.0,0.0
1981-08-18,0.07654345859949264,0.07654345859949264,0.07566872984170914,0.07566872984170914,17001600,0.0,0.0
1981-08-19,0.07566873818208657,0.07566873818208657,0.07479400932788849,0.07479400932788849,20675200,0.0,0.0
1981-08-20,0.07566872984170914,0.0761060971405097,0.07566872984170914,0.07566872984170914,17113600,0.0,0.0
1981-08-21,0.07129510588593226,0.07129510588593226,0.07042037695646286,0.07042037695646286,41910400,0.0,0.0
1981-08-24,0.06648330728041364,0.06648330728041364,0.06604593992233276,0.06604593992233276,23072000,0.0,0.0
1981-08-25,0.06779614835977554,0.06823350963489053,0.06779614835977554,0.06779614835977554,40700800,0.0,0.0
1981-08-26,0.06692064290180451,0.06692064290180451,0.0664832815527916,0.0664832815527916,33600000,0.0,0.0
1981-08-27,0.06692065298557281,0.06735880277578402,0.06692065298557281,0.06692065298557281,25916800,0.0,0.0
1981-08-28,0.07042037695646286,0.0708577385012882,0.07042037695646286,0.07042037695646286,38035200,0.0,0.0
1981-08-31,0.07042037695646286,0.0708577385012882,0.07042037695646286,0.07042037695646286,40947200,0.0,0.0
1981-09-01,0.07479400932788849,0.07523137667489666,0.07479400932788849,0.07479400932788849,37027200,0.0,0.0
1981-09-02,0.07610610872507095,0.07654347025062729,0.07610610872507095,0.07610610872507095,19376000,0.0,0.0
1981-09-03,0.07304454670957113,0.07304454670957113,0.07216981798410416,0.07216981798410416,37475200,0.0,0.0
1981-09-04,0.07173244397091011,0.07173244397091011,0.07129508256912231,0.07129508256912231,15254400,0.0,0.0
1981-09-08,0.0695456374266793,0.0695456374266793,0.0691082701086998,0.0691082701086998,25446400,0.0,0.0
1981-09-09,0.0691082701086998,0.0695456374266793,0.0691082701086998,0.0691082701086998,30531200,0.0,0.0
1981-09-10,0.06954564154148102,0.06998300304551999,0.06954564154148102,0.06954564154148102,34809600,0.0,0.0
1981-09-11,0.0691082525926468,0.0691082525926468,0.06867089122533798,0.06867089122533798,17539200,0.0,0.0
1981-09-14,0.06692064290180451,0.06692064290180451,0.0664832815527916,0.0664832815527916,27686400,0.0,0.0
1981-09-15,0.0651711869807507,0.0651711869807507,0.0647338256239891,0.0647338256239891,19510400,0.0,0.0
1981-09-16,0.06385912340607663,0.06385912340607663,0.06342175602912903,0.06342175602912903,19353600,0.0,0.0
1981-09-17,0.06210962247023237,0.06210962247023237,0.06167225539684296,0.06167225539684296,19376000,0.0,0.0
1981-09-18,0.06210964918136597,0.06254701060303428,0.06210964918136597,0.06210964918136597,26320000,0.0,0.0
1981-09-21,0.06254700571298599,0.06298437294027716,0.06254700571298599,0.06254700571298599,49033600,0.0,0.0
1981-09-22,0.05948547023040156,0.05948547023040156,0.059048108756542206,0.059048108756542206,47420800,0.0,0.0
1981-09-23,0.05861071918830936,0.05861071918830936,0.05773599073290824,0.05773599073290825,28201600,0.0,0.0
1981-09-24,0.057735988038086605,0.057735988038086605,0.057298626750707626,0.057298626750707626,18300800,0.0,0.0
1981-09-25,0.05073738527919217,0.05073738527919217,0.049862656742334366,0.049862656742334366,34608000,0.0,0.0
1981-09-28,0.05030002444982529,0.05073739169345457,0.05030002444982529,0.05030002444982529,91728000,0.0,0.0
1981-09-29,0.05292421206831933,0.05336157932580052,0.05292421206831933,0.05292421206831932,94684800,0.0,0.0
1981-09-30,0.053361598402261734,0.053798959976280106,0.053361598402261734,0.053361598402261734,49996800,0.0,0.0
1981-10-01,0.053361598402261734,0.053798959976280106,0.053361598402261734,0.053361598402261734,61129600,0.0,0.0
1981-10-02,0.05773599073290824,0.05817335788051659,0.05773599073290824,0.05773599073290825,45046400,0.0,0.0
1981-10-05,0.05948547273874283,0.06036020156316427,0.05948547273874283,0.05948547273874283,43097600,0.0,0.0
1981-10-06,0.05948547023040156,0.05948547023040156,0.059048108756542206,0.059048108756542206,28358400,0.0,0.0
1981-10-07,0.06254700571298599,0.06342173432775168,0.06254700571298599,0.06254700571298599,38841600,0.0,0.0
1981-10-08,0.0647338256239891,0.0651711869807507,0.0647338256239891,0.0647338256239891,31091200,0.0,0.0
1981-10-09,0.06517120450735092,0.0660459332959326,0.06517120450735092,0.06517120450735092,54521600,0.0,0.0
1981-10-12,0.06735881417989731,0.06779618150867793,0.06735881417989731,0.06735881417989731,27350400,0.0,0.0
1981-10-13,0.06735881417989731,0.06823354299764056,0.06735881417989731,0.06735881417989731,44195200,0.0,0.0
1981-10-14,0.06385912340607663,0.06385912340607663,0.06342175602912903,0.06342175602912903,30979200,0.0,0.0
1981-10-15,0.0647338256239891,0.0651711869807507,0.0647338256239891,0.0647338256239891,29433600,0.0,0.0
1981-10-16,0.0642964740236,0.0642964740236,0.06385911256074905,0.06385911256074905,36467200,0.0,0.0
1981-10-19,0.06517120450735092,0.06560857182155065,0.06517120450735092,0.06517120450735092,20585600,0.0,0.0
1981-10-20,0.06867089122533798,0.0691082525926468,0.06867089122533798,0.06867089122533798,35728000,0.0,0.0
1981-10-21,0.06867089122533798,0.0691082525926468,0.06867089122533798,0.06867089122533798,76899200,0.0,0.0
1981-10-22,0.0686709244642849,0.0686709244642849,0.06823355704545975,0.06823355704545975,32278400,0.0,0.0
1981-10-23,0.06692064290180451,0.06692064290180451,0.0664832815527916,0.0664832815527916,27910400,0.0,0.0
1981-10-26,0.0664832815527916,0.06692064290180451,0.0664832815527916,0.0664832815527916,27283200,0.0,0.0
1981-10-27,0.06779614835977554,0.06867087674982067,0.06779614835977554,0.06779614835977554,85590400,0.0,0.0
1981-10-28,0.06998299807310104,0.07042036538588248,0.06998299807310104,0.06998299807310104,44172800,0.0,0.0
1981-10-29,0.0695456374266793,0.0695456374266793,0.0691082701086998,0.0691082701086998,30486400,0.0,0.0
1981-10-30,0.06998299807310104,0.07042036538588248,0.06998299807310104,0.06998299807310104,52729600,0.0,0.0
1981-11-02,0.06998299807310104,0.07042036538588248,0.06998299807310104,0.06998299807310104,36915200,0.0,0.0
1981-11-03,0.0695456374266793,0.0695456374266793,0.0691082701086998,0.0691082701086998,28380800,0.0,0.0
1981-11-04,0.06779618150867793,0.06779618150867793,0.06735881417989731,0.06735881417989731,23811200,0.0,0.0
1981-11-05,0.06298437294027716,0.06298437294027716,0.06254700571298599,0.06254700571298599,23363200,0.0,0.0
1981-11-06,0.06298436969518661,0.06342173106012734,0.06298436969518661,0.06298436969518661,24595200,0.0,0.0
1981-11-09,0.06385911256074905,0.0642964740236,0.06385911256074905,0.06385911256074905,20384000,0.0,0.0
1981-11-10,0.06429649144411087,0.06473385886527992,0.06429649144411087,0.06429649144411087,16755200,0.0,0.0
1981-11-11,0.06604593992233276,0.06648330728041364,0.06604593992233276,0.06604593992233276,27440000,0.0,0.0
1981-11-12,0.06823355704545975,0.0686709244642849,0.06823355704545975,0.06823355704545975,39916800,0.0,0.0
1981-11-13,0.06385912340607663,0.06385912340607663,0.06342175602912903,0.06342175602912903,21011200,0.0,0.0
1981-11-16,0.06298437294027716,0.06298437294027716,0.06254700571298599,0.06254700571298599,22556800,0.0,0.0
1981-11-17,0.06385911256074905,0.0642964740236,0.06385911256074905,0.06385911256074905,35414400,0.0,0.0
1981-11-18,0.06604593992233276,0.06648330728041364,0.06604593992233276,0.06604593992233276,29142400,0.0,0.0
1981-11-19,0.06604593992233276,0.06648330728041364,0.06604593992233276,0.06604593992233276,40006400,0.0,0.0
1981-11-20,0.0664832815527916,0.06692064290180451,0.0664832815527916,0.0664832815527916,38102400,0.0,0.0
1981-11-23,0.0642964849432056,0.0642964849432056,0.06342175602912903,0.06342175602912903,22960000,0.0,0.0
1981-11-24,0.06342173106012734,0.06342173106012734,0.06298436969518661,0.06298436969518661,22153600,0.0,0.0
1981-11-25,0.06429649144411087,0.06473385886527992,0.06429649144411087,0.06429649144411087,52550400,0.0,0.0
1981-11-27,0.06604593992233276,0.06648330728041364,0.06604593992233276,0.06604593992233276,37251200,0.0,0.0
1981-11-30,0.06560857182155065,0.06560857182155065,0.06517120450735092,0.06517120450735092,23968000,0.0,0.0
1981-12-01,0.06517120450735092,0.06560857182155065,0.06517120450735092,0.06517120450735092,23385600,0.0,0.0
1981-12-02,0.06560859829187393,0.06604595994271299,0.06560859829187393,0.06560859829187393,37564800,0.0,0.0
1981-12-03,0.0651711869807507,0.0651711869807507,0.0647338256239891,0.0647338256239891,20428800,0.0,0.0
1981-12-04,0.0664832815527916,0.06692064290180451,0.0664832815527916,0.0664832815527916,137155200,0.0,0.0
1981-12-07,0.06692065298557281,0.06735880277578402,0.06692065298557281,0.06692065298557281,59292800,0.0,0.0
1981-12-08,0.0664833274333722,0.0664833274333722,0.06560859829187393,0.06560859829187393,50624000,0.0,0.0
1981-12-09,0.06604593992233276,0.06648330728041364,0.06604593992233276,0.06604593992233276,34272000,0.0,0.0
1981-12-10,0.06604593992233276,0.06648330728041364,0.06604593992233276,0.06604593992233276,37408000,0.0,0.0
1981-12-11,0.06604595994271299,0.0664833274333722,0.06560859829187393,0.06560859829187393,76092800,0.0,0.0
