date,A,AA,AAP,AMZN,FB,GOOG,HRB,IBM,MSFT,NFLX,T,TSLA,VOD,YAHOY,^DJI,^GSPC
2014-10-22,35.88968765,38.12268808,136.4101471,315.8100128,78.93000031,532.8370972,23.05015149,121.8601301,39.15998003,53.22714233,22.93630773,46.79500008,20.98890702,7.465000153,16556.87012,1938.070007
2014-10-23,36.20878742,38.14609199,138.2338363,314.0999908,79.81999969,540.0523071,23.22408392,121.061437,39.45817373,54.5728569,22.40243984,46.82800102,21.23205623,7.4599998,16617.79492,1946.484985
2014-10-24,36.14833349,38.38019725,136.9499728,288.9049988,80.06999969,538.8555603,23.30726856,120.8823222,40.37907378,54.84357071,22.30295738,46.90000153,21.74200724,7.434999943,16730.71582,1955.77002
2014-10-27,36.17855666,38.48553793,139.2696647,287.7200012,80.28000259,539.2395325,23.41314396,121.1920921,40.26065901,54.37142754,22.58150699,45.49200058,21.50898358,7.419999838,16783.40527,1958.005005
2014-10-28,36.4607061,38.69622715,141.0204006,293.8800049,80.36500168,543.8069763,23.60598633,121.445863,40.46238726,54.65857124,22.71081943,47.28499985,22.09660432,7.434999943,16915.81934,1974.595032
2014-10-29,36.54803498,38.33337632,141.1662999,296.3399963,75.82999802,549.0774841,23.79882718,122.1848331,40.80004955,54.60357285,22.82024846,47.71399879,22.26546294,7.420000076,16980.44043,1980.220032
2014-10-30,36.31963476,37.6779084,141.0106709,296.0499878,74.125,546.6541443,23.84798151,122.2818872,40.38344435,54.06714249,22.77051092,47.55599976,22.22155599,7.169999838,17072.36035,1987.075012
2014-10-31,37.03507113,38.62599319,142.46954,303.6100006,75.07499695,555.634491,24.30929052,122.8678349,40.97984618,55.55500031,23.02252084,48.18700027,22.33975919,7.284999847,17302.15918,2009.694946
2014-11-03,37.90857162,39.4219245,144.1473775,305.625,74.6099968,554.0438843,24.44919594,122.3863821,41.30434668,55.75928497,23.09215512,48.88800049,22.21480703,7.265000105,17375.25,2019.070007
2014-11-04,37.88039317,38.97714431,143.8701635,302.2100067,74.70999908,550.8875427,24.15426254,121.893732,41.65078387,54.71571541,23.11868276,47.88800049,22.07296819,7.120000124,17337.79492,2008.494995
2014-11-05,37.87100113,38.53193852,145.1151584,299.0800018,75.61000061,548.9179688,24.26769598,121.3338941,41.72970811,54.58785629,23.10210372,47.18899918,22.40392432,7.13499999,17436.1748,2019.095032
2014-11-06,38.3499634,38.19188117,138.4380805,294.6450043,74.95499802,542.4382324,24.47187989,120.8415962,42.38311062,54.47714233,23.03578434,47.51900101,22.30260817,6.980000019,17500.33008,2023.734985
2014-11-07,38.66458057,38.37949888,139.9942846,298.1399994,75.43999863,540.9548035,24.56641574,121.3977592,42.62868672,54.61071396,23.04573047,48.00399971,22.20466999,7.100000143,17534.34961,2029.664978
2014-11-10,38.70684106,38.25050726,139.5614455,302.8999939,75.04500198,543.8119507,24.79328602,122.5325804,42.84355836,54.88928604,23.14521041,47.96800041,22.2080497,7.194999933,17584.68945,2034.434998
2014-11-11,39.18579693,38.32086823,140.8453068,308.0149994,74.50500107,547.6165161,24.90293884,122.6904094,42.79970816,55.42214203,23.19495023,49.38199997,23.47785304,7.075000048,17611.5752,2038.280029
2014-11-12,38.76787379,39.00098147,141.6185713,310.6849976,74.34000015,546.3150635,24.87269012,122.0365689,42.7295434,54.5,23.34416376,49.79199982,23.68385994,7.375,17581.44043,2036.139954
2014-11-13,38.97448488,39.47002318,142.3334265,314.7000122,74.43999863,545.1433105,24.55884874,121.976429,43.13299527,54.46999931,23.60612812,50.60000038,23.87635551,7.539999962,17644.68066,2038.309998
2014-11-14,38.94632441,39.38794265,141.9832791,324.6399994,74.48500061,542.924408,24.49456478,122.5701408,43.60659428,54.69928551,23.79182043,50.73500061,23.81894239,7.430000067,17638.6748,2038.709961
2014-11-17,38.93223056,39.51692217,142.1194635,323.0149994,74.77000046,537.4499207,24.50591068,123.5133328,43.34785892,55.0178566,23.71886715,51.10199928,24.12288355,7.325000048,17640.94043,2038.764954
2014-11-18,38.13396001,39.90388433,141.9832766,326.4049988,74.35000229,536.5818176,24.5588512,122.742997,43.25941233,54.67357063,23.70560403,51.55000114,24.03170165,7.339999914,17688.87012,2048.780029
2014-11-19,38.51901089,39.57556075,141.1419626,326.2099915,73.82500076,532.6974792,24.53237963,121.397736,42.66367401,53.55071449,23.49006545,49.74799919,24.06884838,7.419999838,17668.37988,2046.254944
2014-11-20,38.50022502,39.52865216,141.1905725,328,73.25,531.6354065,24.7290043,120.7363303,42.61513013,52.44714355,23.42043395,49.69300079,24.33864744,7.24000001,17662.16504,2047.165039
2014-11-21,39.4816402,41.13513091,141.9346623,334.8999939,74,537.8732605,25.16005921,121.2624593,42.6371931,52.3392868,23.37401235,49.49499893,24.43129312,7.470000029,17807.9248,2064.10498
2014-11-24,39.67416478,40.77162646,141.1711429,335.4950104,73.84999847,537.6838074,25.23189716,122.096708,42.09440946,51.34714127,22.98604898,48.8239994,24.21511965,7.444999933,17824.22949,2067.619995
2014-11-25,39.99815878,40.95923618,140.8112737,333.8049927,74.93499756,539.80896,25.35289966,122.1492832,42.10766134,49.74499893,22.92967988,49.58099937,24.17737292,7.414999962,17822.81055,2069.47998
2014-11-26,40.10146965,40.86542797,141.5796536,333.1999969,76.64500046,537.8194275,25.20921657,121.41655,42.04146366,50.13642693,23.23142774,49.55999947,24.44158977,7.5,17812.45996,2069.955078
2014-11-28,40.1859946,40.74816703,142.8440289,338.6450043,77.75,537.8233948,25.36046611,122.0553377,42.2797516,49.99928665,23.47680762,48.92100143,25.15188136,7.264999866,17850.59961,2070.410034
2014-12-01,39.58963042,40.36121062,142.9267703,333.2850037,76.05500031,535.1656799,25.37558902,122.0027346,42.57982391,48.90285873,23.3043754,47.14799881,24.43815862,7.325000048,17776.91016,2057.675049
2014-12-02,39.2797173,40.37293627,143.6659254,325.5899963,75.47500229,531.1916199,25.674302,121.8900148,42.91519503,49.58428574,22.93962154,46.28800011,24.64403893,7.414999962,17837.9502,2061.27002
2014-12-03,39.5332762,40.53709965,146.1412698,320.5649872,75.06500244,531.1696777,26.12426197,122.6979286,42.50040003,49.95643044,22.60802737,45.52199936,24.43815256,7.319999933,17889.87012,2071.464966
2014-12-04,39.77276713,40.5722739,147.9308381,316.0299988,75.10500336,531.5057373,25.9990814,123.0699451,42.91961766,50.52214241,22.4986063,45.87100029,24.16021676,7.210000038,17876.38574,2069.840088
2014-12-05,39.71171476,40.22049744,149.1757721,313.8849945,76.06000137,527.1377563,26.12839578,123.0323894,42.95933121,50.18785667,22.43891762,45.16499901,24.62345078,7.159999847,17947.12012,2075.140015
2014-12-08,39.41120125,38.91889621,149.6767302,310.6900024,76.32500076,525.9510193,26.08656219,122.0628562,42.27534518,49.13642883,22.52844898,43.71999931,24.59942991,7.049999952,17882.41992,2065.025024
2014-12-09,38.69745003,37.44141021,151.0772829,307.3900146,75.85499954,525.9011536,24.55765311,121.683351,41.90906786,48.17000008,21.79562622,42.20000076,24.08129394,7,17738.46973,2047.385071
2014-12-10,38.34996334,37.23033888,153.6401392,308.9349976,76.81000137,529.491272,24.52341702,121.5104585,41.63989646,48.45642853,21.65303495,42.4470005,23.9371795,6.944999933,17653.04492,2041.560059
2014-12-11,38.34997024,36.16326426,154.9434102,309.3250122,77.5,529.0574646,24.38270163,121.5442905,41.66635559,48.17785645,21.75915186,42.36599922,23.98864777,6.965000153,17646.40527,2041.725037
2014-12-12,37.72073935,35.34243987,156.0619991,306.8250122,77.94999695,522.1464539,24.19254182,118.6809084,41.65753935,47.65142822,21.46734714,41.61800003,23.31953077,6.960000038,17435.44043,2017.289978
2014-12-15,37.01168203,35.40106855,157.3944343,306.5049896,77.56999969,516.7662354,24.43974804,116.3323255,41.57810703,47.51857185,21.39108126,41.24699974,23.01757555,6.974999905,17259.40918,2000.474976
2014-12-16,36.42941131,34.73268351,154.7635048,299.75,75.98999786,499.6531982,24.24198032,114.7578447,40.36456361,46.10642815,21.53035551,39.90500069,23.37786241,7.049999952,17247.51465,1994.725037
2014-12-17,36.6642038,34.66232389,153.4650487,296.3500061,75.65500259,500.5307922,24.55764901,114.3932999,40.09096882,46.47214317,21.54029531,39.93000031,23.57688979,6.984999895,17229.23047,1995.26001
2014-12-18,37.9930839,36.5267778,156.0327868,298.875,77.45500183,507.8905792,25.26125605,116.8583836,41.41924491,48.08071327,22.00452952,43.02400017,24.07443387,7.164999962,17573.125,2040.10498
2014-12-19,38.64110161,37.25379789,155.7264481,298.5299988,79.16500092,510.9127808,25.96866337,119.4587945,42.04144137,48.17071533,22.25322272,43.49000168,24.13276465,7.184999943,17810.29004,2069.440063
2014-12-22,39.0965814,36.90200513,155.3519308,304.6499939,80.94499969,519.8427734,25.93823319,120.338079,42.28857561,48.49428558,22.39912765,44.23200035,24.10188461,7.309999943,17887.51465,2074.02002
2014-12-23,39.14823656,37.11308491,157.0353407,305.3699951,81.28499985,528.9726868,25.721448,121.9426559,42.77399553,47.95071411,22.57155395,44.38399887,23.90286687,7.245000124,18019.69043,2083.25
2014-12-24,38.73500612,36.81992267,156.9525921,304.9400024,81.09000015,527.940033,25.69862842,121.9764402,42.68132731,48.53428459,22.58813134,44.17499924,23.84109832,7.25,18057.00977,2084.710083
2014-12-26,38.90875766,37.18343302,156.2180021,307.2949982,80.89500046,529.3267212,25.71003687,122.1643173,42.46510207,49.00928688,22.6179751,45,23.90286338,7.289999962,18070.875,2088.5
2014-12-29,38.91815072,37.15998203,156.5877537,310.4249878,80.33499908,531.2868347,25.62636555,120.9204897,41.93995975,48.37857246,22.64450927,45.19300079,23.80678225,7.210000038,18047.30469,2089.650024
2014-12-30,38.84771061,37.00754473,156.689934,311.6399994,79.84499741,527.6912231,25.48944863,120.4771121,41.68400858,48.8392849,22.62461245,44.70499992,23.63178677,7.144999981,17997.35938,2084.01001
2014-12-31,38.82893387,37.2889703,156.626661,311.4950104,78.83000183,527.7510376,25.68721986,120.9543498,41.43248296,49.0892868,22.42233962,44.79300117,23.53913678,7.144999981,17932.05078,2071.76001
2015-01-02,38.44857403,37.11308135,155.6634422,310.8549957,78.31499863,526.2402039,25.36394348,121.8674796,41.46336309,49.53142929,22.40243635,43.65100098,23.38816,7.160000086,17841.54004,2059.200073
2015-01-05,37.73308747,35.81148296,153.1920238,304.6150055,78.05500031,517.274826,24.85810363,120.4207226,41.03090437,48.20285797,22.3626483,42.36599922,22.64012328,7.105000019,17648.61523,2035.889954
2015-01-06,37.20586763,35.43624542,151.391995,297.6900024,76.47499847,507.2199249,24.56906166,118.4178664,40.72642061,46.65071487,22.26980493,41.8409996,22.51659588,6.88499999,17421.70996,2011.344971
2015-01-07,37.23411942,36.09291187,154.5444977,298.3049927,76.59000015,502.0685577,24.66793917,116.9523543,40.57638531,46.84642792,22.30324794,42.45600128,22.44796893,6.855000019,17485.92969,2017.580017
2015-01-08,38.20381163,37.05444229,157.8478009,299.625,77.15500259,495.8785553,25.1737786,118.2149622,41.68842582,47.15714264,22.44113553,42.38099861,23.27835678,6.769999981,17754.00488,2047.345032
2015-01-09,38.26499077,37.40622919,155.6829184,299.7749939,77.90999985,498.4864044,25.31069553,119.3422245,41.79875548,47.45928574,22.55883177,41.49399948,23.38129508,6.715000153,17800.70508,2051.379944
2015-01-12,37.97315113,37.94562735,155.0115421,293.8950043,77.10499954,490.4215393,25.19659936,118.3727685,41.43689397,46.23142815,22.61263536,40.37199974,23.55629295,6.720000029,17682.73047,2035.940002
2015-01-13,37.67188135,37.79319446,152.2968849,297.3650055,76.96500015,496.3223419,24.99121717,118.6132477,41.46778906,46.47428703,22.59582075,40.85199928,23.68326104,6.875,17710.62012,2032.589966
2015-01-14,36.39152077,35.20172565,147.1838696,291.2050018,76.61499786,496.7511749,24.58807801,116.5765982,40.5366647,46.52499962,22.36041605,38.02000046,23.55286513,6.810000181,17436.98047,2003.419983
2015-01-15,36.43387742,35.33071149,145.797321,291.4100037,75.05500031,500.3463135,24.62991162,116.9147418,40.50577285,46.31500053,22.48148698,38.57500076,23.58717656,6.900000095,17407.72461,2006.409973
2015-01-16,35.87844665,35.45969977,144.6832334,288.0200043,74.57999802,502.714798,24.67554964,117.0350428,40.35573946,47.31571388,22.53193136,38.41399956,23.69012033,6.829999924,17385.95996,2004.289978
2015-01-20,35.9725838,35.92874277,146.5319561,289.875,75.56499863,507.8636475,24.85430576,117.0011853,40.69552615,48.8571434,22.70343956,38.11600113,23.9406102,6.86500001,17467.71484,2016.714966
2015-01-21,35.81724074,36.89028344,148.9449613,296.6300049,76.57500076,511.3361206,24.98741782,114.8254557,40.43076517,58.32500076,22.82787167,38.81900024,24.46903683,6.805000067,17497.80957,2025.165039
2015-01-22,36.70690378,37.26551847,151.5525485,306.125,77.21500015,526.5693054,25.51227003,115.5431461,41.13682095,59.60142899,22.60590724,39.84399986,24.59600052,6.815000057,17661.71484,2045.500061
2015-01-23,36.88579197,36.92546161,152.1217466,312.3249969,77.61500168,536.1130981,26.00669404,117.4257575,41.56486901,61.81214333,22.57900608,40.18300056,24.67492098,6.855000019,17740.01465,2056.76001
2015-01-26,36.54686184,37.13653012,153.245508,310.2599945,77.88000107,532.8720093,26.13600227,118.4554201,41.20300355,62.92785645,22.32678468,40.96699905,24.65776513,7.00999999,17631.97949,2049.295044
2015-01-27,36.63629616,37.25379427,153.9266257,306.4349976,76.25499725,523.0090637,26.23108085,115.6183473,37.64622645,64.19499779,22.17209005,41.13299942,24.63717627,7.060000181,17463.41992,2033.88501
2015-01-28,36.25029639,37.45313833,155.5077989,307.6549988,76.81999969,515.0808411,26.39462708,115.0171153,37.04608679,63.95142746,22.2897931,40.47899818,24.56855113,7.029999971,17336.70508,2021.98999
2015-01-29,35.85019118,37.06617262,154.977476,306.0649872,76.11499786,504.7591858,26.16263129,114.648857,36.58713397,63.21357155,22.03084028,40.24799919,24.54452994,6.879999876,17284.71582,2006.910034
2015-01-30,35.78898325,37.13653292,154.8899102,350.1199951,76.95500183,526.2501831,26.22347598,115.8438114,36.15467851,63.31999969,22.24607677,41.04699898,24.21855287,6.725000143,17288.36035,2008.349976
2015-02-02,35.99611956,37.35932959,152.1558181,357.5050049,74.94499969,524.3354492,26.01810646,115.0509029,36.00905413,62.69214249,22.33687307,41.52499962,24.02296545,6.805000067,17202.71973,2001.280029
2015-02-03,36.97522071,38.43813078,151.6984946,364.0149994,74.72000122,526.8834534,26.44026129,117.7489551,36.61804391,64.09856987,22.86486946,43.16400146,24.48276474,6.900000095,17520.36523,2036.505005
2015-02-04,36.84812361,38.77787041,151.6838976,362.8650055,75.68000031,525.5281677,26.59999954,118.5230581,36.87839521,64.53214264,23.19779901,43.82800102,24.56168843,6.909999847,17692.71582,2045.72998
2015-02-05,37.20586577,39.3652285,154.4374371,372.3499908,75.59500122,523.8567505,26.81678134,118.6470709,37.28880106,64.40214348,23.17761932,44.51200104,24.15335626,7.375,17783.41992,2053.5
2015-02-06,37.20586768,39.31824596,156.9672385,373.5,74.97499847,530.3489075,27.03357564,118.9382624,37.48294837,63.8021431,23.35921772,43.98999977,24.17050984,7.144999981,17857.74512,2061.184937
2015-02-09,36.8951835,37.1802346,156.0818001,370.8050079,74.13999939,527.5615845,26.74452219,118.404704,37.48737544,63.21142769,23.37266518,42.99199867,23.84453304,7.065000057,17753.40527,2049.019958
2015-02-10,36.97050301,36.96877896,157.6337212,371.4049988,74.91999817,530.8525391,26.74833336,118.684727,37.4873742,64.12928581,23.49373878,43.54999924,24.08815752,7.109999895,17809.79004,2059.740112
2015-02-11,37.20587352,36.40491214,158.8596595,374.1000061,75.88999939,534.4466553,26.66846523,119.6761411,37.44765438,65.34928513,23.23142154,42.20200157,23.9989451,7.11500001,17828.43066,2065.734985
2015-02-12,37.4647647,36.80432117,149.8498146,375.8300018,76.38000107,538.2686768,26.86242866,120.1794271,37.77420764,65.02928543,23.15743996,39.63699913,24.36609677,7.13499999,17918.89551,2079.255005
2015-02-13,37.76132209,37.02752197,146.4492119,380.0050049,75.99000168,545.0236511,26.66465677,120.879456,38.40084102,66.02642822,23.23814986,40.69000053,24.53424093,7.25999999,17999.58496,2091.86499
2015-02-17,37.79427264,37.00402264,146.0649295,376.3300018,75.99500275,544.0513,26.74072248,121.5227818,38.74966254,66.65785599,23.26505921,40.71999931,24.34550995,7.269999981,18001.70996,2095.550049
2015-02-18,39.12170318,37.00402063,146.9697952,374.7949982,76.17499924,540.017395,26.69508258,122.2682724,38.70522852,67.35785675,23.23142763,40.87700081,23.91658783,7.345000029,18015.44922,2096.189941
2015-02-19,38.88634779,37.21547721,149.5530843,377.6549988,78.39499664,539.0799561,26.6684567,123.335352,38.47857298,68.14428711,23.03973994,41.61899948,24.08129321,7.345000029,17976.63477,2096.459961
2015-02-20,39.06521911,37.3212021,149.3340998,379.7700043,79.76999664,538.2971191,26.4288629,123.5245749,38.74077924,68.00571442,22.83459526,42.74100113,24.45874662,7.275000095,18011.3291,2098.025024
2015-02-23,39.28175445,36.44015121,151.7471425,381.2700043,79.28499985,531.4653625,26.53915241,123.7024483,39.03855803,67.72857285,22.79760591,42.45299911,24.62001555,7.25,18098.02539,2106.525024
2015-02-24,39.4041359,36.7808169,152.2725061,378.3200073,78.79000092,531.0619507,26.4326627,123.5510625,39.20743495,67.72000122,22.77405829,40.89900017,23.88913405,7.515000105,18164.91016,2111.905029
2015-02-25,39.81367681,35.88802884,151.8201386,382.1950073,79.34999847,539.3517151,26.49350795,123.9446091,39.0607802,68.3007164,22.93548732,40.97200012,23.7210018,7.730000019,18213.57031,2114.73999
2015-02-26,39.71953585,35.39464208,151.756844,386.3249969,80.54500198,547.3173523,26.37180394,122.5709883,39.16298887,68.96500015,23.0868138,41.33099937,23.69355195,8.024999857,18198.25,2108.834961
2015-02-27,39.73363967,35.06571509,151.2363814,382.8899994,79.92500305,557.2749939,26.15882701,122.018524,39.0474399,68.6235733,23.19106933,41.13500023,23.74845416,8.03000021,18172.82031,2108.244995
2015-03-02,40.04902655,34.95998741,150.492005,382.6900024,79.18999863,563.9017944,26.04472827,121.7536214,38.99410408,67.92071152,23.15743508,39.91699982,23.69011986,7.975000143,18205.61035,2111.01001
2015-03-03,39.87486543,35.47687441,150.8617743,383.8500061,79.1099968,569.3917236,25.88117676,121.7536043,38.62967298,67.9821434,23.20452512,39.55599976,23.75188803,7.924999952,18209.41504,2107.01001
2015-03-04,39.48888113,33.98495809,148.0936108,385.0449982,80,570.9923401,25.50085956,120.8189827,38.26079779,67.05428314,23.0094726,39.97300148,23.70041316,7.849999905,18116.43457,2101.10498
2015-03-05,39.57830439,33.72652391,147.9719611,386.155014,81.52000046,574.0838623,24.80106347,121.5455069,38.2474646,66.94214249,22.93212434,40.63399887,23.64208032,8.085000038,18124,2099.734985
2015-03-06,39.32412707,33.82050117,146.6438662,382.9400024,80.58000183,570.1546326,24.39030381,120.9021803,37.89192323,65.88499832,22.57901204,39.29000092,22.81168869,7.694999933,17980.43555,2084.089966
2015-03-09,39.22526093,32.10539712,144.6151366,377.3049927,79.27000046,565.3503418,24.3332564,120.8454302,37.91858962,63.96071434,22.4982951,38.27400017,22.70531996,7.774999857,17943.7998,2077.849976
2015-03-10,38.55214307,31.90569196,142.4210723,373.4749908,78.40500259,558.2573242,24.14309321,120.3497207,37.66082705,62.66714287,22.19898918,38.11000061,22.43767488,7.664999962,17826.25,2060.149963
2015-03-11,38.50506584,31.87044854,142.703243,369.8050079,77.84500122,552.8920288,24.11647156,119.22964,37.42528165,63.09000015,21.99721564,38.71899986,22.22836007,7.575000048,17679.38965,2044.88501
2015-03-12,38.6980694,32.30509658,144.5422023,371.5099945,78.48000336,551.8997498,24.44143211,119.1955539,36.66974667,63.96142769,22.16536473,38.42000008,22.24551934,7.75,17760.29492,2053.754944
2015-03-13,38.58978451,31.95268238,144.4789613,370.3349915,78.52999878,549.8005066,24.35340702,117.6554472,36.47864217,63.21214294,22.07119931,37.90699959,22.1288499,7.674999952,17759.4707,2052.865051
2015-03-16,39.04168713,31.54152416,146.2984527,370.3300018,77.74000168,549.9152222,24.48736357,118.0224988,36.85196169,60.58357048,22.12164425,38.57099915,22.52002447,7.679999828,17869.87012,2068.380005
2015-03-17,38.95224685,30.83668327,146.6875927,372.0700073,79.05999756,549.3916321,24.59835684,118.3138502,36.87862963,60.03928566,22.15863773,39.26499939,22.35532275,7.585000038,17879.00488,2072.835083
2015-03-18,39.32881656,31.00114806,144.4102171,371.3450012,80.20499802,551.8748169,24.74379416,119.7669847,37.40305698,59.97500038,22.28979621,39.39900017,22.82541913,7.779999971,17897.31934,2084.040039
2015-03-19,39.57359414,30.48426522,144.4685895,374.6499939,82,556.9434204,24.6749011,120.9892496,37.69193227,60.73357201,22.42767397,39.91199875,22.83571156,8.400000095,18003.61523,2092.125
2015-03-20,39.88427055,30.53125719,146.3813136,377.6450043,83.83499908,558.8506775,24.98492059,122.3590709,37.98525505,61.3407135,22.46802821,39.46100044,23.29894173,8.464999676,18079.20996,2102.119995
2015-03-23,39.74777421,30.66047579,146.8387413,378.3549957,84.13000107,557.564209,25.27579825,124.1489467,38.18079994,60.74285698,22.51847256,39.79699898,23.2474739,8.704999924,18160.98438,2109.640015
2015-03-24,39.13582594,30.37854121,146.0357492,373.7549896,85.29499817,566.3450928,25.24134938,124.0392223,38.18523759,62.10857201,22.36041944,40.35400009,23.16512081,8.650000095,18079.83984,2099.564941
2015-03-25,38.82986539,30.81319226,146.3958776,375.3950043,84.21999741,563.9516907,24.98491264,121.9541895,37.49638388,61.46785736,22.10483071,39.12899971,22.94208015,8.600000381,17880.25488,2079.23999
2015-03-26,38.28852849,30.36679435,144.5610896,368.5249939,82.95499802,553.2560425,24.45674076,121.1519358,36.67863664,59.91857147,22.10819258,38.4489994,22.85630091,8.264999866,17669.38965,2056.324951
2015-03-27,38.58103824,29.95563515,146.7268385,369.8700104,83.4149971,550.1944275,24.50267348,121.1405544,36.55864825,59.20999908,22.07792812,37.06900024,23.00727744,8.204999924,17679.81543,2057.89502
2015-03-30,39.25110435,30.29630759,148.1820765,373.8349915,83.375,549.3118591,24.40316372,122.9266964,36.64307967,59.9642849,22.14182077,37.40500069,22.78767234,8.209999561,17868.06055,2076.540039
2015-03-31,39.1095377,30.29630803,147.0042916,374.605011,82.85499954,549.2071533,24.40315778,122.1244592,36.25198375,59.93785667,22.08801434,38.21699905,22.47541846,8.255000114,17869.19434,2075.545044
2015-04-01,38.80754037,30.49601344,142.2590804,370.75,81.79500198,543.8269348,24.57921498,120.7167803,36.02978949,59.24428558,22.01066559,37.83499908,22.38620291,8.09499979,17681.76465,2058.004883
2015-04-02,39.38322064,30.62523327,140.4923722,371.1399994,82,535.8772278,24.81268207,121.6325106,35.93643571,59.23428535,22.21244617,38.32299995,22.54061466,8.070000172,17744.25977,2064.744995
2015-04-06,39.50120039,31.30657849,141.4316673,374.7799988,81.80500031,532.5279541,24.57157175,121.659013,36.42529843,59.45571518,22.35368995,40.52499962,22.61610239,8.394999981,17794.29492,2071.755005
2015-04-07,39.82207045,31.75297562,142.5461712,376.6699982,82.81999969,537.8682861,24.38402718,123.1575286,36.98530231,60.44571495,22.40077402,40.62000084,22.89403916,8.43999958,17927.16504,2082.955078
2015-04-08,39.93060062,32.11714172,143.6704507,378.1149902,82.46999741,539.6334534,24.36871645,122.816936,36.76751679,62.14571381,22.31688944,41.67700005,22.84600594,8.710000038,17899.21484,2079.994995
2015-04-09,39.94948304,31.02464169,144.1668292,381.6100006,82.25500107,537.2449951,24.40315929,122.2985224,36.82974095,62.625,22.25207264,41.64900017,22.83571119,8.934999943,17903.66016,2083.800049
2015-04-10,40.64316336,30.86018091,145.0818552,384.2200012,82.26000214,538.322052,24.41464058,122.8245705,37.04750999,64.47142792,22.33736102,42.06500053,22.91120186,8.824999809,18006.15527,2097.060059
2015-04-13,40.85549332,31.09512767,145.8459115,382.7100067,82.93000031,539.2046204,24.44143594,123.4981234,37.08750989,68.17142868,22.43628734,42.20499992,22.97639646,8.829999924,18041.19043,2099.98999
2015-04-14,40.4779819,31.41230579,144.9455302,384.5099945,83.06500244,531.3721313,24.31130404,122.4271901,37.07418414,68.28214645,22.36123493,41.49899864,23.2406135,8.805000305,17990.54004,2090.930054
2015-04-15,40.93099566,31.3770627,145.5004194,383.7100067,82.96500015,527.5266724,24.45674178,123.9143419,37.39416032,68.0342865,22.37829331,41.61899948,23.14453665,8.759999752,18103.11523,2104.86499
2015-04-16,40.77999161,31.88219384,145.8264279,385.5,82.61000061,531.1417236,24.41847799,123.5586145,37.40305465,78.4821434,22.3782951,41.54599953,23.29894173,8.710000038,18116.55957,2105.660034
2015-04-17,40.41664335,31.50627989,144.9017619,378.9799957,81.24000168,523.9863892,24.13141689,121.8066149,36.84307871,80.92857361,22.19749476,41.03800011,23.20629899,8.590000153,17925.54492,2087.475098
2015-04-20,40.86021632,31.94093506,147.1551831,384.4700012,82.19499969,528.8430481,24.26920029,124.3230205,37.70970866,81.34285736,22.3510021,41.17000008,23.29894542,8.555000305,17966.7002,2094.025024
2015-04-21,40.75639548,31.84694966,149.3355462,390.6999969,84.01499939,535.0634766,24.53329059,125.4166269,38.07858591,80.64214325,22.32030449,41.50600052,23.24747163,8.650000095,18019.66504,2102.009888
2015-04-22,40.20901462,31.72948365,147.5201565,391.1399994,84.19499969,534.9462891,24.67107119,124.455442,38.07858433,80.12857437,22.32371342,43.35700035,23.39158933,8.894999981,17971.88965,2100.515015
2015-04-23,40.15711373,31.15385746,146.259616,389.0149994,84,544.1011658,24.89688409,127.5433264,38.40301072,79.64928436,23.10490993,43.86300087,23.72100179,8.474999905,18049.89941,2111.839966
2015-04-24,40.21845532,31.08337938,142.0838346,445.8249969,82.2100029,562.650238,24.82417544,128.5044759,41.68290811,80.15785599,23.29252972,43.88100052,24.19796003,8.485000134,18058.97461,2116.859985
2015-04-27,39.98723224,31.60025787,142.8576976,442.1999969,82.27999878,559.5750122,24.71700367,129.3369639,42.37620403,81.00785828,23.3130002,46.07500076,24.20139667,8.635000229,18100.11035,2116.47998
2015-04-28,39.58141947,31.94093327,140.2781715,433.5200043,81.06500244,553.1930237,24.10845289,130.4419215,43.06951597,80.61142731,23.5927216,46.35299873,24.06070706,8.40500021,18018.50488,2105.464966
2015-04-29,39.46817357,31.67074082,140.5020923,430.1349945,80.45499802,550.292511,23.56880159,131.6603992,43.46949222,80.35000229,23.80081482,46.26000023,24.44502389,8.355000019,18025.0752,2105.529907
2015-04-30,39.18974854,31.5885129,140.2198761,425.4949951,79.63999939,541.8200073,23.27026661,130.3927371,43.61615604,79.97999954,23.69165065,45.80599976,24.20825369,8.140000343,17904.11035,2091.555054
2015-05-01,39.24637742,32.62227517,140.2100673,420.8200073,78.93500137,535.8199768,23.70658702,131.0889967,43.23394842,79.43071365,23.48697964,45.21800041,23.90629796,8.25,17944.08008,2097.894897
2015-05-04,39.53423527,33.19789252,141.6750187,426.0950012,79.15999985,539.5650024,23.93239673,132.4437248,43.1317286,79.30714417,23.52450009,46.18400002,24.04012108,8.279999733,18079.88965,2115.589966
2015-05-05,39.3124381,32.8454798,140.7259724,424.2649994,78.01000214,535.0654907,23.37360567,131.0019372,42.42954107,81.59999847,23.27888724,46.86300087,23.93031337,8.174999714,17995.86035,2101.849976
2015-05-06,39.26997051,32.44606856,140.0883577,418.6349945,77.93000031,526.7325134,23.18606656,130.7428127,41.68289741,80.36785889,22.81153449,46.2670002,24.20139366,8.034999847,17876.43457,2083.174927
2015-05-07,39.24166402,32.06989471,141.0082398,425.6750031,78.25,527.605011,23.396567,130.0221671,41.44291001,80.12571716,22.74330353,45.77299881,24.13276416,8.25,17885.00488,2083.944946
