date,A,AMZN,HRB,NFLX,TSLA,YAHOY
2/9/2014,38.64814571,339.8300018,25.31485427,68.09856796,55.91900063,8.125
3/9/2014,38.98659634,340.4099884,25.21338878,68.86642838,56.80999947,7.984999895
4/9/2014,38.90283374,346.4799957,24.90521673,68.13000107,57.18200111,7.789999962
5/9/2014,38.6548589,344.6649933,24.57775894,67.67285538,55.54100037,7.815000057
8/9/2014,38.69170335,342.4250031,24.34710339,68.20000076,56.24000168,7.805000067
9/9/2014,38.62134191,335.4700012,24.37735386,68.97785568,56.24900055,7.860000134
10/9/2014,38.54091518,331.9000092,24.4718837,68.6992836,55.50699997,7.74000001
11/9/2014,38.58112147,329.7000122,24.42649877,68.85928345,56.34200096,7.779999971
12/9/2014,38.95309258,330.8400116,24.48323093,68.64356995,55.93900108,7.774999857
15/9/2014,38.95310601,325.1649933,24.36978773,66.74214172,52.35300064,7.779999971
16/9/2014,38.6984152,324.7900085,24.38113045,64.55285645,51.48800087,7.734999895
17/9/2014,39.17760708,324.7599945,24.41894554,65.01142883,52.42000008,7.825000048
18/9/2014,39.44570162,325.4049988,24.36222653,65.33428574,52.79199982,8.065000057
19/9/2014,39.23459721,329.1650085,24.34710102,65.39286041,51.67000008,8.144999981
22/9/2014,38.69170731,325.2749939,24.27147917,63.98785782,50.07299995,7.99000001
23/9/2014,38.33314398,324.4250031,24.10510567,63.46499825,49.87999916,7.944999933
24/9/2014,38.47723932,324.5,23.86310883,63.87142944,49.98800087,7.809999943
25/9/2014,38.49735105,324.9700012,23.61355094,63.91214371,50.1060009,7.724999905
26/9/2014,37.95876865,320.5700073,23.5681802,63.89500046,49.57999992,7.650000095
29/9/2014,37.98898808,321.375,23.54170894,63.75428391,49.00200081,7.5
30/9/2014,38.36519442,320.9700012,23.41692555,64.78499985,48.77699852,7.5400002
1/10/2014,37.99236492,318.8600006,23.19761524,63.37785721,47.83100128,7.399999857
2/10/2014,37.46165378,314.9199982,22.98209079,63.45499992,49.81499863,7.264999866
3/10/2014,38.01251291,322.3450012,23.68539012,65.22214508,50.75300026,7.480000019
6/10/2014,38.15357577,321.8650055,22.68338281,66.30071259,52.02900124,7.464999914
7/10/2014,37.39447593,319.3350067,22.43760246,65.87714386,51.71899986,7.565000057
8/10/2014,37.39111885,319.125,22.36575687,65.6414299,51.55200005,7.559999943
9/10/2014,37.38775237,318.394989,22.24854186,66.25357056,51.99400139,7.470000029
10/10/2014,36.42375359,314.5749969,21.79479412,65.44857407,48.10900116,7.345000029
13/10/2014,35.92663645,308.3350067,21.23139821,63.24785805,45.99600029,7.275000095
14/10/2014,35.3220564,308.9949951,21.35995949,63.57999992,45.54699898,7.444999933
15/10/2014,34.15316248,303.5,21.29189727,62.93999863,44.83100128,7.480000019
16/10/2014,34.48567296,300.3249969,21.80235974,49.79785728,44.90200043,7.430000067
17/10/2014,35.4127272,305.9600067,22.38844941,50.11214256,46.13199997,7.61500001
20/10/2014,34.6771418,304.2749939,22.69471775,51.76714325,45.79100037,7.505000114
21/10/2014,35.90311736,311.355011,23.11820983,51.58785629,46.61899948,7.620000124
22/10/2014,35.88968765,315.8100128,23.05015149,53.22714233,46.79500008,7.465000153
23/10/2014,36.20878742,314.0999908,23.22408392,54.5728569,46.82800102,7.4599998
24/10/2014,36.14833349,288.9049988,23.30726856,54.84357071,46.90000153,7.434999943
27/10/2014,36.17855666,287.7200012,23.41314396,54.37142754,45.49200058,7.419999838
28/10/2014,36.4607061,293.8800049,23.60598633,54.65857124,47.28499985,7.434999943
29/10/2014,36.54803498,296.3399963,23.79882718,54.60357285,47.71399879,7.420000076
30/10/2014,36.31963476,296.0499878,23.84798151,54.06714249,47.55599976,7.169999838
31/10/2014,37.03507113,303.6100006,24.30929052,55.55500031,48.18700027,7.284999847
3/11/2014,37.90857162,305.625,24.44919594,55.75928497,48.88800049,7.265000105
4/11/2014,37.88039317,302.2100067,24.15426254,54.71571541,47.88800049,7.120000124
5/11/2014,37.87100113,299.0800018,24.26769598,54.58785629,47.18899918,7.13499999
6/11/2014,38.3499634,294.6450043,24.47187989,54.47714233,47.51900101,6.980000019
7/11/2014,38.66458057,298.1399994,24.56641574,54.61071396,48.00399971,7.100000143
10/11/2014,38.70684106,302.8999939,24.79328602,54.88928604,47.96800041,7.194999933
11/11/2014,39.18579693,308.0149994,24.90293884,55.42214203,49.38199997,7.075000048
12/11/2014,38.76787379,310.6849976,24.87269012,54.5,49.79199982,7.375
13/11/2014,38.97448488,314.7000122,24.55884874,54.46999931,50.60000038,7.539999962
14/11/2014,38.94632441,324.6399994,24.49456478,54.69928551,50.73500061,7.430000067
17/11/2014,38.93223056,323.0149994,24.50591068,55.0178566,51.10199928,7.325000048
18/11/2014,38.13396001,326.4049988,24.5588512,54.67357063,51.55000114,7.339999914
19/11/2014,38.51901089,326.2099915,24.53237963,53.55071449,49.74799919,7.419999838
20/11/2014,38.50022502,328,24.7290043,52.44714355,49.69300079,7.24000001
21/11/2014,39.4816402,334.8999939,25.16005921,52.3392868,49.49499893,7.470000029
24/11/2014,39.67416478,335.4950104,25.23189716,51.34714127,48.8239994,7.444999933
25/11/2014,39.99815878,333.8049927,25.35289966,49.74499893,49.58099937,7.414999962
26/11/2014,40.10146965,333.1999969,25.20921657,50.13642693,49.55999947,7.5
28/11/2014,40.1859946,338.6450043,25.36046611,49.99928665,48.92100143,7.264999866
1/12/2014,39.58963042,333.2850037,25.37558902,48.90285873,47.14799881,7.325000048
2/12/2014,39.2797173,325.5899963,25.674302,49.58428574,46.28800011,7.414999962
3/12/2014,39.5332762,320.5649872,26.12426197,49.95643044,45.52199936,7.319999933
4/12/2014,39.77276713,316.0299988,25.9990814,50.52214241,45.87100029,7.210000038
5/12/2014,39.71171476,313.8849945,26.12839578,50.18785667,45.16499901,7.159999847
8/12/2014,39.41120125,310.6900024,26.08656219,49.13642883,43.71999931,7.049999952
9/12/2014,38.69745003,307.3900146,24.55765311,48.17000008,42.20000076,7
10/12/2014,38.34996334,308.9349976,24.52341702,48.45642853,42.4470005,6.944999933
11/12/2014,38.34997024,309.3250122,24.38270163,48.17785645,42.36599922,6.965000153
12/12/2014,37.72073935,306.8250122,24.19254182,47.65142822,41.61800003,6.960000038
15/12/2014,37.01168203,306.5049896,24.43974804,47.51857185,41.24699974,6.974999905
16/12/2014,36.42941131,299.75,24.24198032,46.10642815,39.90500069,7.049999952
17/12/2014,36.6642038,296.3500061,24.55764901,46.47214317,39.93000031,6.984999895
18/12/2014,37.9930839,298.875,25.26125605,48.08071327,43.02400017,7.164999962
19/12/2014,38.64110161,298.5299988,25.96866337,48.17071533,43.49000168,7.184999943
22/12/2014,39.0965814,304.6499939,25.93823319,48.49428558,44.23200035,7.309999943
23/12/2014,39.14823656,305.3699951,25.721448,47.95071411,44.38399887,7.245000124
24/12/2014,38.73500612,304.9400024,25.69862842,48.53428459,44.17499924,7.25
26/12/2014,38.90875766,307.2949982,25.71003687,49.00928688,45,7.289999962
29/12/2014,38.91815072,310.4249878,25.62636555,48.37857246,45.19300079,7.210000038
30/12/2014,38.84771061,311.6399994,25.48944863,48.8392849,44.70499992,7.144999981
31/12/2014,38.82893387,311.4950104,25.68721986,49.0892868,44.79300117,7.144999981
2/1/2015,38.44857403,310.8549957,25.36394348,49.53142929,43.65100098,7.160000086
5/1/2015,37.73308747,304.6150055,24.85810363,48.20285797,42.36599922,7.105000019
6/1/2015,37.20586763,297.6900024,24.56906166,46.65071487,41.8409996,6.88499999
7/1/2015,37.23411942,298.3049927,24.66793917,46.84642792,42.45600128,6.855000019
8/1/2015,38.20381163,299.625,25.1737786,47.15714264,42.38099861,6.769999981
9/1/2015,38.26499077,299.7749939,25.31069553,47.45928574,41.49399948,6.715000153
12/1/2015,37.97315113,293.8950043,25.19659936,46.23142815,40.37199974,6.720000029
13/1/2015,37.67188135,297.3650055,24.99121717,46.47428703,40.85199928,6.875
14/1/2015,36.39152077,291.2050018,24.58807801,46.52499962,38.02000046,6.810000181
15/1/2015,36.43387742,291.4100037,24.62991162,46.31500053,38.57500076,6.900000095
16/1/2015,35.87844665,288.0200043,24.67554964,47.31571388,38.41399956,6.829999924
20/1/2015,35.9725838,289.875,24.85430576,48.8571434,38.11600113,6.86500001
21/1/2015,35.81724074,296.6300049,24.98741782,58.32500076,38.81900024,6.805000067
22/1/2015,36.70690378,306.125,25.51227003,59.60142899,39.84399986,6.815000057
23/1/2015,36.88579197,312.3249969,26.00669404,61.81214333,40.18300056,6.855000019
26/1/2015,36.54686184,310.2599945,26.13600227,62.92785645,40.96699905,7.00999999
27/1/2015,36.63629616,306.4349976,26.23108085,64.19499779,41.13299942,7.060000181
28/1/2015,36.25029639,307.6549988,26.39462708,63.95142746,40.47899818,7.029999971
29/1/2015,35.85019118,306.0649872,26.16263129,63.21357155,40.24799919,6.879999876
30/1/2015,35.78898325,350.1199951,26.22347598,63.31999969,41.04699898,6.725000143
2/2/2015,35.99611956,357.5050049,26.01810646,62.69214249,41.52499962,6.805000067
3/2/2015,36.97522071,364.0149994,26.44026129,64.09856987,43.16400146,6.900000095
4/2/2015,36.84812361,362.8650055,26.59999954,64.53214264,43.82800102,6.909999847
5/2/2015,37.20586577,372.3499908,26.81678134,64.40214348,44.51200104,7.375
6/2/2015,37.20586768,373.5,27.03357564,63.8021431,43.98999977,7.144999981
9/2/2015,36.8951835,370.8050079,26.74452219,63.21142769,42.99199867,7.065000057
10/2/2015,36.97050301,371.4049988,26.74833336,64.12928581,43.54999924,7.109999895
11/2/2015,37.20587352,374.1000061,26.66846523,65.34928513,42.20200157,7.11500001
12/2/2015,37.4647647,375.8300018,26.86242866,65.02928543,39.63699913,7.13499999
13/2/2015,37.76132209,380.0050049,26.66465677,66.02642822,40.69000053,7.25999999
17/2/2015,37.79427264,376.3300018,26.74072248,66.65785599,40.71999931,7.269999981
18/2/2015,39.12170318,374.7949982,26.69508258,67.35785675,40.87700081,7.345000029
19/2/2015,38.88634779,377.6549988,26.6684567,68.14428711,41.61899948,7.345000029
20/2/2015,39.06521911,379.7700043,26.4288629,68.00571442,42.74100113,7.275000095
23/2/2015,39.28175445,381.2700043,26.53915241,67.72857285,42.45299911,7.25
24/2/2015,39.4041359,378.3200073,26.4326627,67.72000122,40.89900017,7.515000105
25/2/2015,39.81367681,382.1950073,26.49350795,68.3007164,40.97200012,7.730000019
26/2/2015,39.71953585,386.3249969,26.37180394,68.96500015,41.33099937,8.024999857
27/2/2015,39.73363967,382.8899994,26.15882701,68.6235733,41.13500023,8.03000021
2/3/2015,40.04902655,382.6900024,26.04472827,67.92071152,39.91699982,7.975000143
3/3/2015,39.87486543,383.8500061,25.88117676,67.9821434,39.55599976,7.924999952
4/3/2015,39.48888113,385.0449982,25.50085956,67.05428314,39.97300148,7.849999905
5/3/2015,39.57830439,386.155014,24.80106347,66.94214249,40.63399887,8.085000038
6/3/2015,39.32412707,382.9400024,24.39030381,65.88499832,39.29000092,7.694999933
9/3/2015,39.22526093,377.3049927,24.3332564,63.96071434,38.27400017,7.774999857
10/3/2015,38.55214307,373.4749908,24.14309321,62.66714287,38.11000061,7.664999962
11/3/2015,38.50506584,369.8050079,24.11647156,63.09000015,38.71899986,7.575000048
12/3/2015,38.6980694,371.5099945,24.44143211,63.96142769,38.42000008,7.75
13/3/2015,38.58978451,370.3349915,24.35340702,63.21214294,37.90699959,7.674999952
16/3/2015,39.04168713,370.3300018,24.48736357,60.58357048,38.57099915,7.679999828
17/3/2015,38.95224685,372.0700073,24.59835684,60.03928566,39.26499939,7.585000038
18/3/2015,39.32881656,371.3450012,24.74379416,59.97500038,39.39900017,7.779999971
19/3/2015,39.57359414,374.6499939,24.6749011,60.73357201,39.91199875,8.400000095
20/3/2015,39.88427055,377.6450043,24.98492059,61.3407135,39.46100044,8.464999676
23/3/2015,39.74777421,378.3549957,25.27579825,60.74285698,39.79699898,8.704999924
24/3/2015,39.13582594,373.7549896,25.24134938,62.10857201,40.35400009,8.650000095
25/3/2015,38.82986539,375.3950043,24.98491264,61.46785736,39.12899971,8.600000381
26/3/2015,38.28852849,368.5249939,24.45674076,59.91857147,38.4489994,8.264999866
27/3/2015,38.58103824,369.8700104,24.50267348,59.20999908,37.06900024,8.204999924
30/3/2015,39.25110435,373.8349915,24.40316372,59.9642849,37.40500069,8.209999561
31/3/2015,39.1095377,374.605011,24.40315778,59.93785667,38.21699905,8.255000114
1/4/2015,38.80754037,370.75,24.57921498,59.24428558,37.83499908,8.09499979
2/4/2015,39.38322064,371.1399994,24.81268207,59.23428535,38.32299995,8.070000172
6/4/2015,39.50120039,374.7799988,24.57157175,59.45571518,40.52499962,8.394999981
7/4/2015,39.82207045,376.6699982,24.38402718,60.44571495,40.62000084,8.43999958
8/4/2015,39.93060062,378.1149902,24.36871645,62.14571381,41.67700005,8.710000038
9/4/2015,39.94948304,381.6100006,24.40315929,62.625,41.64900017,8.934999943
10/4/2015,40.64316336,384.2200012,24.41464058,64.47142792,42.06500053,8.824999809
13/4/2015,40.85549332,382.7100067,24.44143594,68.17142868,42.20499992,8.829999924
14/4/2015,40.4779819,384.5099945,24.31130404,68.28214645,41.49899864,8.805000305
15/4/2015,40.93099566,383.7100067,24.45674178,68.0342865,41.61899948,8.759999752
16/4/2015,40.77999161,385.5,24.41847799,78.4821434,41.54599953,8.710000038
17/4/2015,40.41664335,378.9799957,24.13141689,80.92857361,41.03800011,8.590000153
20/4/2015,40.86021632,384.4700012,24.26920029,81.34285736,41.17000008,8.555000305
21/4/2015,40.75639548,390.6999969,24.53329059,80.64214325,41.50600052,8.650000095
22/4/2015,40.20901462,391.1399994,24.67107119,80.12857437,43.35700035,8.894999981
23/4/2015,40.15711373,389.0149994,24.89688409,79.64928436,43.86300087,8.474999905
24/4/2015,40.21845532,445.8249969,24.82417544,80.15785599,43.88100052,8.485000134
27/4/2015,39.98723224,442.1999969,24.71700367,81.00785828,46.07500076,8.635000229
28/4/2015,39.58141947,433.5200043,24.10845289,80.61142731,46.35299873,8.40500021
29/4/2015,39.46817357,430.1349945,23.56880159,80.35000229,46.26000023,8.355000019
30/4/2015,39.18974854,425.4949951,23.27026661,79.97999954,45.80599976,8.140000343
1/5/2015,39.24637742,420.8200073,23.70658702,79.43071365,45.21800041,8.25
4/5/2015,39.53423527,426.0950012,23.93239673,79.30714417,46.18400002,8.279999733
5/5/2015,39.3124381,424.2649994,23.37360567,81.59999847,46.86300087,8.174999714
6/5/2015,39.26997051,418.6349945,23.18606656,80.36785889,46.2670002,8.034999847
7/5/2015,39.24166402,425.6750031,23.396567,80.12571716,45.77299881,8.25
8/5/2015,39.98724173,432.6850128,23.87881241,81.55857086,47.21100044,8.224999905
11/5/2015,40.213739,435.1849976,23.98214991,83.52142715,47.81900024,8.364999771
12/5/2015,39.63803556,429.9799957,24.01659899,83.40071487,48.45400047,8.149999619
13/5/2015,39.68522987,429.6649933,24.04338558,83.44428635,49.05500031,8.375
14/5/2015,39.68522263,430.0050049,24.29599713,83.12714386,48.61400032,8.355000019
15/5/2015,39.75602697,427.3499908,24.22327866,87.0521431,49.19000053,8.424999714
18/5/2015,39.95891293,424.3649902,24.18499951,87.77928543,49.59000015,8.445000172
19/5/2015,39.7937551,424.4349976,24.38402366,88.79785538,49.71500015,8.585000038
20/5/2015,40.23732738,422.7299957,24.44143486,88.23571396,48.9109993,8.644999981
21/5/2015,40.07688662,432.4499969,24.491188,88.8764267,48.89800072,8.394999981
22/5/2015,39.98724173,430.0249939,24.65576311,89.04999924,49.36100006,8.230000019
26/5/2015,39.93060853,424.5,24.46056915,88.42357254,49.85000038,8.090000153
27/5/2015,40.12407505,428.4300079,24.44908673,88.91785812,49.50500107,7.984999895
28/5/2015,39.6663559,428.4100037,24.47588344,89.3928566,49.68499947,8.130000114
29/5/2015,39.00100238,429.8650055,24.45291682,89.58071136,50.23000145,8.900000095
1/6/2015,38.82639956,429.6800079,24.23475917,88.53285599,49.90699959,8.65500021
2/6/2015,38.60463016,429.7400055,24.35723673,89.04214478,49.56999969,8.690000057
3/6/2015,38.83584355,435.5700073,24.56774359,89.18857193,49.77300072,8.71999979
4/6/2015,38.26487275,433.0100098,24.19265463,88.73571396,49.50099945,8.545000076
5/6/2015,38.16103645,428.6499939,24.07783888,89.83285904,49.53800011,8.454999924
8/6/2015,37.87320681,424.1149902,24.19265878,89.90571213,50.90600014,8.424999714
9/6/2015,37.8260065,423.3150024,24.26155305,91.02428818,51.18799973,8.200000286
10/6/2015,38.15632556,428.9300079,23.6529998,96.09785843,50.25,8.329999924
11/6/2015,38.17049055,435.1800079,23.38251232,95.50285721,50.47999954,8.340000153
12/6/2015,37.85905409,430.3099976,23.54817819,94.7335701,50.36700058,8.28000021
15/6/2015,37.22199967,425.3450012,23.35553401,92.625,49.72900009,8.315000057
16/6/2015,37.36829273,425.3200073,23.33627089,94.64928436,50.25399971,8.15500021
17/6/2015,37.33525534,428.0500031,23.35938907,94.54500198,51.63800049,8.230000019
18/6/2015,37.64669772,434.5700073,23.42103631,94.85499954,52.34800148,8.230000019
19/6/2015,37.48154459,439.1149902,23.48653324,95.11999893,52.38999939,8.339999676
22/6/2015,37.62782861,436.7099915,23.87181103,95.44071198,52.00900078,8.40500021
23/6/2015,37.45322569,440.3650055,24.12609369,96.56999969,52.65699959,8.349999905
24/6/2015,37.5051402,443.3500061,23.74852112,98.64428329,53.10700035,8.190000057
25/6/2015,37.70332414,439.9300079,23.63293743,94.72928619,53.66600037,8.284999847
26/6/2015,37.82134843,439.2749939,23.54817763,94.20142746,53.51099968,8.209999561
29/6/2015,37.15433828,433,23.02419537,92.01499939,52.66499901,8.055000305
30/6/2015,36.74275842,433.0149994,22.82385315,93.57071304,53.49199867,8.049999714
1/7/2015,36.92254775,437.7899933,22.96255628,94.22857285,54.04699898,8.014999866
2/7/2015,37.27260499,435.8400116,22.8777874,93.70642853,55.57600021,8.110000134
6/7/2015,37.24894435,436.625,22.75450265,94.13428497,55.79899979,8.025000095
7/7/2015,37.33883273,431.6500092,23.07813352,94.02499771,53.59700012,7.955000162
8/7/2015,36.98875838,432.4099884,23.10895648,93.13999939,51.51099968,7.784999847
9/7/2015,37.01240867,436.4349976,23.47111771,95.06571198,51.97400093,7.704999924
10/7/2015,37.18272524,441.8600006,23.8525418,97.70142746,52.08199883,7.694999933
13/7/2015,37.62740454,452.7050018,24.2493825,100.1935692,51.8599987,7.75999999
14/7/2015,38.10519395,463.8800049,24.27635291,100.6442833,52.65000153,7.835000038
15/7/2015,38.10047074,462.4500122,24.25708611,98.90000153,52.95700073,7.939999819
16/7/2015,38.10992201,470.3399963,24.54989595,112.0849991,53.0359993,7.970000029
17/7/2015,37.92543374,481.3350067,24.54604745,116.0599976,54.37900162,8.144999981
20/7/2015,37.88285242,489.3000031,24.4651374,112.4199982,55.91900063,8.159999847
21/7/2015,37.6321308,485.7149963,24.68089441,111.5149994,54.00500107,8.059999943
22/7/2015,37.70782629,488.6999969,25.67105437,112.2199974,53.03000069,8.040000439
23/7/2015,38.02478177,483.6800079,25.36283248,111.0099983,53.5170002,8.139999866
24/7/2015,37.55644878,554.9599915,25.34742148,110.2900009,53.50099945,8.055000305
27/7/2015,37.02188867,535.7749939,24.70785788,108.0550003,51.52200127,8.045000076
28/7/2015,37.83081882,529.7550049,24.51136755,105.9099998,51.72400093,8.099999905
29/7/2015,38.30388093,528.9949951,25.09314309,106.5750008,52.98900032,8.115000248
30/7/2015,38.37484707,531.7449951,25.53620738,108.6500015,52.90500069,8.289999962
31/7/2015,38.75327985,538.6800232,25.60170601,113.0750008,53.44799995,8.829999924
3/8/2015,38.65394329,534.8999939,25.50924069,113.1899986,52.37800026,8.900000095
4/8/2015,38.7438314,533.0549927,25.37053852,117.8950005,52.50600052,8.815000057
5/8/2015,38.73436733,536.6300049,27.62056284,125.9999962,53.1400013,8.909999847
6/8/2015,38.25656412,535.1300049,27.26225414,125.4450035,49.11199951,8.945000172
7/8/2015,37.76932193,523.835022,27.08887754,123.9500008,48.21199989,9.099999905
10/8/2015,38.22346545,527.6400146,27.53195197,124.0050011,47.90200043,8.985000134
11/8/2015,37.6037523,525.4899902,27.3778367,121.8800011,47.37400055,8.965000153
12/8/2015,36.60559107,520.2799988,27.16208029,120.5550003,47.25099945,8.885000229
13/8/2015,36.61504487,530.0749817,26.32602652,122.5349998,48.56000137,8.954999924
14/8/2015,36.44947394,531.1799927,27.41636519,124,48.96999931,8.959999561
17/8/2015,36.49205675,532.9299927,27.25069306,124.1449966,50.71000099,8.934999943
18/8/2015,37.53751555,536.2449951,27.20445208,125.1500015,51.45100021,8.68999958
19/8/2015,36.47786318,533.125,27.0272357,122.5999985,51.56700134,8.714999676
20/8/2015,35.86287651,524.5100098,26.64580512,116.3949966,49.64599991,8.595000267
21/8/2015,34.84578978,503.4000092,25.90993363,106.375,47.43099976,8.25
24/8/2015,32.91569899,463.7899933,24.66547987,97.56499863,42.63999939,7.999999762
25/8/2015,33.33672318,477.8450012,25.38979946,104.6899986,45.00200081,8.074999809
26/8/2015,33.19479855,491.2400055,25.4822713,106.1499977,44.35099983,8.159999847
27/8/2015,34.32542142,514.9750061,26.16805833,115.6349983,47.55599976,8.095000267
28/8/2015,34.44368507,517.269989,26.49554482,117.6149979,49.30200005,8.245000362
31/8/2015,34.29703673,514.2399902,26.20659061,115.3800011,50.04600143,8.074999809
1/9/2015,33.18534098,501.7149963,25.90607515,107.5299988,48.29700089,7.694999933
2/9/2015,33.30833984,504.2899933,27.26610389,104.9000015,48.76600075,7.810000181
3/9/2015,33.89492909,509.2050171,27.21217192,102.1399994,49.70800018,7.960000277
4/9/2015,33.30833316,499.2450104,27.25829304,98.63499832,48.22900009,7.694999933
8/9/2015,33.94697973,513.4299927,27.61475211,98.02500153,49.32100105,7.855000019
9/9/2015,34.17404065,522.5050049,27.79686753,99.15499878,50.25499916,7.825000048
10/9/2015,33.81451517,520.4550171,27.52951643,98.81499863,49.60500145,8.090000153
11/9/2015,33.77667791,525.0249939,27.71550384,99.04000092,49.49699974,8.069999695
14/9/2015,33.78140809,525.5150146,27.80462209,96.12000275,50.39199829,8.119999886
15/9/2015,33.97062743,522.5599976,27.82398827,96.63000107,50.40999985,8.029999971
16/9/2015,34.50045306,523.4100037,27.77362272,101.9050026,51.57600021,8.109999657
17/9/2015,34.66602704,536.769989,27.88986077,104.6650009,52.61899948,7.920000076
18/9/2015,33.97063153,538.7949829,27.61088548,102.5349998,52.13199997,7.75999999
21/9/2015,33.81451926,544.6850281,27.73099685,101.6649971,52.73699951,7.769999981
22/9/2015,33.24210752,538.1049805,27.57213811,98.45000076,51.85199928,7.660000086
23/9/2015,33.13803775,537.605011,27.82399493,98.70000076,51.9659996,7.670000076
24/9/2015,32.54197329,528.7149963,27.8162404,100.3899994,51.9659996,7.460000038
25/9/2015,32.79299615,532.1000061,27.91699165,103.5099983,52.30599976,7.569999933
28/9/2015,32.06711659,507.3050079,27.56439441,100.5849991,50.63999939,7.494999886
29/9/2015,31.92952452,500.9900055,27.38228062,98.73999786,50.0189991,7.555000067
30/9/2015,32.30907017,507.2350006,27.84723864,101.2550011,49.47399902,7.570000172
1/10/2015,32.24265021,513.3999939,28.02935176,103.6150017,48.56299973,7.464999914
2/10/2015,32.16675098,520.3499908,28.14946513,104.1599998,48.26300049,7.409999847
5/10/2015,33.31961896,540.9549866,28.11846925,109.0200005,49.39699936,7.644999981
6/10/2015,33.08716248,542.4150085,27.51402176,108.9449997,47.86100006,7.684999943
7/10/2015,33.62801105,535.5,27.07230429,108.2649994,46.68200111,7.934999943
8/10/2015,33.87946845,529.6400146,27.14592912,108.8250008,45.20300102,7.934999943
9/10/2015,34.2637495,536.0299988,27.35903949,114.1350021,44.27300072,7.894999981
12/10/2015,34.17835971,545.3099976,27.47139939,113.8899994,43.82699966,7.899999857
13/10/2015,34.05025767,548.1499939,27.21567902,111.25,43.36500168,7.900000095
14/10/2015,33.56158257,545.9649963,26.90957818,109.8400002,43.63799858,7.889999866
15/10/2015,33.43348718,555,26.90569325,101.9899979,43.54300117,8.214999676
16/10/2015,33.86997696,565.625,27.35515901,100.0300026,45.33500099,8.25
19/10/2015,34.07397449,573.1900024,27.45977241,99.94000244,45.60899925,8.159999847
20/10/2015,34.42032103,564.1400146,27.49851966,99.84500122,43.06000137,8.150000095
21/10/2015,34.34916175,558.8850098,27.65738054,98.67499924,42.36100006,8.304999828
22/10/2015,34.61009348,562.9100037,27.60701342,98.39500046,42.5150013,8.164999962
23/10/2015,34.84730783,607.4049988,27.82011608,99.4149971,42.30399895,8.234999657
26/10/2015,35.01335646,603.0699768,28.39744494,101.3449974,42.58799934,8.284999847
27/10/2015,34.88525902,610.1200256,28.40906354,102.9750023,42.46099854,8.289999962
28/10/2015,35.28853792,613.3649902,28.62605521,104.1349983,42.17499924,8.284999847
29/10/2015,35.60640732,621.4649963,28.78104218,105.8300018,42.43899918,8.295000076
30/10/2015,35.95274198,628,28.89339414,107.5,41.55200005,8.449999809
2/11/2015,36.25637881,624.519989,28.88564526,107.8350029,42.30200005,7.75999999
3/11/2015,36.3797256,625.9450073,28.72679194,109.1450005,42.21899986,7.795000076
4/11/2015,36.28485033,636.6399841,28.64542238,111.8349991,45.79400063,7.890000105
5/11/2015,36.26112459,650.0450134,28.73841897,113.7000008,46.37700081,8.065000057
6/11/2015,36.2563812,657.1300049,28.82753143,113.4250031,46.28600121,7.950000048
9/11/2015,35.84837677,654.9049988,28.53693418,111.3199997,45.72999954,7.950000048
10/11/2015,35.99069468,653.6300049,28.49818573,110.4249992,43.97800064,7.78000021
11/11/2015,35.99544968,669.605011,28.69191934,113.0100021,43.31100082,7.825000048
12/11/2015,35.58744035,669.9299927,28.35094135,111.7249985,43.16600037,7.825000048
13/11/2015,35.20313456,653.7250061,27.88599463,106.1699982,41.95100021,7.830000162
16/11/2015,35.15094144,636.1399841,27.94023311,106.7550011,42.07799911,7.820000172
17/11/2015,35.5826935,647.125,28.41294246,115.2449989,42.73999977,7.875
18/11/2015,36.87314776,655.625,28.3625738,118.5499992,43.3900013,8.03000021
19/11/2015,37.01073633,665.9299927,28.40519212,121.3699989,44.64900017,8.199999809
20/11/2015,36.94431884,663.2200012,28.55630482,121.6399994,43.8579998,8.329999924
23/11/2015,37.58006006,676.4450073,28.73454632,123.9300003,43.38599968,8.315000057
24/11/2015,38.16835715,668.5050049,28.40906354,122.3450012,43.60000038,8.425000191
25/11/2015,38.88949992,675.4700012,28.54080734,123.7799988,45.12100029,8.369999886
27/11/2015,39.54897261,676.5449829,28.56017694,124.9899979,45.9260006,8.370000362
30/11/2015,39.69130504,672.9449768,28.45943796,124.7449989,46.33600044,8.259999752
1/12/2015,39.54421856,674.4299927,28.61830325,123.9949989,46.90499878,8.424999714
2/12/2015,38.823082,679.5350037,28.73841473,128.1400032,46.9829998,8.680000305
3/12/2015,38.282232,672.1349792,28.80919836,129.2949982,46.74500084,8.275000095
4/12/2015,38.59060961,668.0900269,28.77802678,128.3700027,46.09300041,8.349999905
7/12/2015,38.73293936,667.980011,28.78191853,128.0100021,46.1779995,8.434999943
8/12/2015,38.76140198,669.8899841,26.76390999,124.670002,45.29999924,8.460000038
9/12/2015,39.240581,667.3399963,26.01592894,125.5550003,44.8220005,8.549999714
10/12/2015,39.05081472,664.0450134,25.63414457,123.4150009,45.21300125,8.559999943
11/12/2015,38.33916794,648.75,25.33417024,120.7999992,44.23900032,8.245000362
14/12/2015,38.16362409,646.9300232,25.38870598,117.7800026,43.57899857,8.215000153
15/12/2015,38.74243721,664.4249878,25.53285361,120.920002,44.02199936,8.455000401
16/12/2015,39.01760459,668.3349915,25.84841029,120.5449982,45.56100082,8.364999771
17/12/2015,39.09351241,676.5750122,26.20292377,124.3849983,46.75699997,8.259999752
