date,AAP,FB,GOOG,MSFT,^DJI
14/11/2013,96.14526235,48.79999924,515.5924377,32.33433007,15841.86523
15/11/2013,96.21321025,49.09499931,515.1466064,32.28743043,15919.44043
18/11/2013,96.04818915,47.31999969,517.5550842,31.8227693,15986.2251
19/11/2013,94.80083524,46.36000061,512.5289154,31.74197537,15984.81494
20/11/2013,94.71343029,46.93000031,511.5127411,31.90088989,15941.10986
21/11/2013,97.09172248,47.07499886,514.1503448,32.12424604,15962.05518
22/11/2013,96.79563063,46.61499977,514.4193115,32.2187409,16022.5249
25/11/2013,96.86357154,45.34500122,520.1030273,32.43779228,16082.54492
26/11/2013,98.42641699,44.8599987,524.1453857,32.21444181,16095.58984
27/11/2013,99.05257887,46.09999847,530.0133972,32.32182398,16082.66504
29/11/2013,98.58661595,46.85499954,529.5326843,32.69122002,16124.32471
2/12/2013,99.17875995,46.89999962,527.3010559,33.00477595,16042.11523
3/12/2013,101.6880759,46.74500084,526.1428833,32.88881379,15932.19971
4/12/2013,102.8821008,47.51499939,526.5214539,33.11644359,15875.8252
5/12/2013,101.7414834,48.28499985,525.71698,32.66975027,15852.78027
6/12/2013,102.241398,48.54999924,530.5314331,32.8759094,15923.94971
9/12/2013,101.7026447,48.35500145,535.5750427,33.17658382,16036.84521
10/12/2013,105.2069739,49.65500069,539.966095,33.03912126,15999.29492
11/12/2013,105.2457792,49.88999939,539.5999451,32.51081312,15912.45996
12/12/2013,104.1779772,51.36499977,535.9760132,32.13712229,15774.4502
13/12/2013,106.1679759,52.42000008,531.5526123,31.8149897,15755.35986
16/12/2013,106.4300625,53.70499992,532.1802673,31.58733866,15844.95459
17/12/2013,105.7650907,54.71000099,535.2786255,31.5443868,15877.20508
18/12/2013,105.109778,54.81999969,533.9959717,30.98170359,15990.97998
19/12/2013,105.4934357,54.56999969,540.7406616,31.19647146,16158.12988
20/12/2013,106.0956182,54.69000053,545.2487793,31.40693543,16233.20508
23/12/2013,106.6103784,56.88500023,553.1566162,31.54438444,16271.68018
24/12/2013,107.0911661,57.74500084,553.7593689,31.70330673,16328.1499
26/12/2013,107.0960093,57.875,554.8428345,32.06840823,16426.98486
27/12/2013,107.6010517,56.46500015,556.2201538,32.12424459,16495.12012
30/12/2013,106.5181336,54.30500031,555.2986145,31.90518872,16490.60938
31/12/2013,107.2757027,54.38500023,554.7357178,32.12854166,16549.86523
2/1/2014,107.4068138,54.70499992,554.4243774,31.99967042,16494.78027
3/1/2014,109.2230451,55.09000015,553.3907776,31.70760536,16479.02051
6/1/2014,109.4367515,55.65499878,554.2475281,31.35537903,16469.25488
7/1/2014,109.2813495,57.88500023,563.1018372,31.22653543,16495.66992
8/1/2014,109.5241688,57.81999969,568.023407,30.80560321,16472.78516
9/1/2014,110.2040154,57.80500031,565.3260193,30.62949884,16451.97998
10/1/2014,111.4229859,57.68000031,563.221405,30.88292078,16433.33496
13/1/2014,111.5783653,56.81500053,563.9063416,30.43190861,16346.86523
14/1/2014,112.5739289,56.93999863,567.6448364,30.2858715,16317.375
15/1/2014,114.7301227,57.92000008,572.5514221,31.20076137,16441.02979
16/1/2014,113.8316958,57.42500114,574.3297729,31.48854788,16426.62939
17/1/2014,114.6621384,56.94499969,574.0557861,31.34680412,16437.02979
21/1/2014,115.71109,57.54000092,576.6635132,31.30386078,16418.4248
22/1/2014,114.3464496,58.20499992,579.5153198,30.95594181,16393.23535
23/1/2014,113.0643856,56.18499947,577.052063,30.77553735,16256.77002
24/1/2014,112.899285,55.40999985,567.0121765,31.81927635,16041.2002
27/1/2014,112.1805672,53.39499855,550.1304626,31.29954807,15863.15967
28/1/2014,113.0935231,54.63999939,556.8353271,30.98599729,15893.36475
29/1/2014,111.8891787,54.06999969,553.2189026,31.26089707,15818.03027
30/1/2014,111.8600464,61.47999954,567.8067017,31.40263701,15820.3999
31/1/2014,111.5638185,61.76999855,582.2351379,31.97821393,15732.37012
3/2/2014,109.3784837,62.23500061,576.2724915,31.96532405,15532.35498
4/2/2014,107.9118555,62.47999954,570.8627625,31.54439151,15419.23486
5/2/2014,107.7467545,62.21500015,567.5701294,31.04184013,15409.4502
6/2/2014,119.9943586,62.11999893,574.7731018,30.90010358,15537.54492
7/2/2014,122.6992865,63.39500046,582.4319153,31.18357376,15712.02002
10/2/2014,120.6450886,63.97999954,585.65979,31.39405018,15767.74023
11/2/2014,120.926755,64.17499924,588.8129883,31.83647081,15915.29541
12/2/2014,121.8785807,64.55500031,590.6311646,32.17148804,15982.65479
13/2/2014,121.8154699,65.69000244,592.6685486,32.29605182,15951.31006
14/2/2014,122.9178395,67.15000153,597.0595703,32.26169439,16080.46973
18/2/2014,123.5491615,66.80500031,600.9649353,32.53822688,16137.18506
19/2/2014,122.9664075,68.04000092,599.4331665,32.43870071,16128.68994
20/2/2014,123.2674881,67.92000198,599.530304,32.5728584,16084.11475
21/2/2014,124.2193236,69.20499802,600.9250793,32.97963905,16142.85986
24/2/2014,124.0445031,69.99000168,604.0508728,32.68103882,16201.15479
25/2/2014,122.9664078,70.22499847,606.4568481,32.54255479,16200.75488
26/2/2014,122.0485475,70.03499985,608.3796387,32.42571769,16204.10498
27/2/2014,121.6600731,69.44000244,608.0309448,32.5079367,16218.04492
28/2/2014,123.1023689,68.62999725,605.3335571,33.0099231,16312.51953
3/3/2014,122.5293417,67.28000259,597.7544556,32.72432369,16196.47998
4/3/2014,124.3941622,68.26000214,604.1106262,33.12677234,16294.40527
5/3/2014,122.2768063,70.79500198,606.349762,32.97530025,16375.25537
6/3/2014,122.9518321,71.06999969,608.9051819,32.94502119,16405.36475
7/3/2014,123.6365803,70.32500076,607.3310547,32.91039682,16452.2793
10/3/2014,123.2675053,71.33000183,603.1716614,32.7719032,16393.6499
11/3/2014,123.8211327,71.27499771,600.4892273,32.86711581,16392.75
12/3/2014,122.5099202,70.17499924,595.776886,32.98396529,16312.38525
13/3/2014,121.75719,69.75,596.5788879,32.92771216,16244.58496
14/3/2014,121.091869,68.44499969,588.6436157,32.7372973,16106.02002
17/3/2014,122.067982,67.78499985,591.5776367,32.97529775,16168.35498
18/3/2014,121.8154828,68.95000076,598.9026794,33.80618792,16307.93506
19/3/2014,121.4556848,68.38000107,599.3534851,33.95330214,16244.80518
20/3/2014,120.7074534,67.52500153,598.9973145,34.57214592,16257.15527
21/3/2014,122.5488577,67.04999924,595.7868347,35.03084611,16373.61963
24/3/2014,122.0678534,65.36000061,580.5365295,34.83612442,16298.03467
25/3/2014,120.9017912,64.98500061,577.0470886,35.03085857,16343.18994
26/3/2014,120.1001372,62.65999794,573.6174316,34.75389927,16367.51465
27/3/2014,120.1875709,59.94000053,558.9254761,34.32114708,16246.36523
28/3/2014,120.6928734,60.64500046,561.0097656,34.75822594,16341.31445
31/3/2014,122.1261458,60.69499969,560.4263611,35.44196104,16402.53467
1/4/2014,123.9384165,61.45000076,562.0369263,35.77085434,16511.66504
2/4/2014,123.2582366,63.05999947,581.912384,35.84441596,16547.39453
3/4/2014,122.8695314,61.14999962,574.1287537,35.48523537,16565.875
4/4/2014,120.1730058,58.26000023,558.850647,35.06548037,16512.2002
7/4/2014,116.2083831,56.71999931,536.3424683,34.62407543,16332.69531
8/4/2014,115.0763293,57.93999863,546.8037415,34.24325857,16238.57031
9/4/2014,117.1218079,60.82499886,557.6290283,34.80582561,16347.59521
10/4/2014,118.1761097,60.93000031,550.9374084,34.52453694,16304.72949
11/4/2014,114.0997169,58.81000137,531.8049316,34.09611065,16092.09521
14/4/2014,113.8422261,59.11499977,535.3601685,33.88841242,16106.5249
15/4/2014,113.8616433,57.78000069,527.0080872,34.19132325,16168.0752
16/4/2014,115.3144132,58.96500015,546.9981995,34.76254542,16345.54004
17/4/2014,117.2918384,59.65000153,538.8456116,34.49425224,16414.31494
21/4/2014,117.3210083,60.1950016,529.6957092,34.59378474,16430.92969
22/4/2014,119.9592201,62.82999992,530.912384,34.60675941,16507.5459
23/4/2014,118.3801999,62.36999893,528.6087036,34.38606262,16501.63477
24/4/2014,118.3461567,61.71000099,525.4423828,34.30383693,16496.78027
25/4/2014,117.7242485,58.78999901,518.6360779,34.80581918,16418.52002
28/4/2014,117.9817784,56.48500061,509.3016968,35.21694276,16406.51465
29/4/2014,116.718515,57.05999947,521.4583435,35.30348075,16505.28516
30/4/2014,117.0343426,58.50499916,523.8218384,34.90967938,16551.57422
1/5/2014,118.9972166,61.24499893,526.9582214,34.75389545,16565.01953
2/5/2014,118.63768,61.03499985,528.3544006,34.61974464,16554.18555
5/5/2014,117.2626971,60.26499939,523.6722717,34.16103796,16462.50488
6/5/2014,117.3015525,59.8200016,519.5086975,33.88407577,16464.91992
7/5/2014,116.4901563,57.77999878,508.5936432,33.76290742,16440.14453
8/5/2014,117.9428663,57.65999985,510.4385986,34.13073823,16562.47949
9/5/2014,120.0223965,57.0150013,510.6480103,34.28218983,16543.74023
12/5/2014,121.426539,58.94000053,523.1636658,34.47693868,16644.83008
13/5/2014,120.8629257,60.19999886,531.3312073,35.01650819,16715.71484
14/5/2014,119.6094117,59.70000076,527.6961975,35.08187661,16656.28027
15/5/2014,120.7754604,58.45000076,520.2167358,34.82475029,16510.18066
16/5/2014,118.6473945,57.88000107,517.2000427,34.47611768,16456.65527
19/5/2014,118.9291809,58.56500053,522.2476807,34.55020354,16484.18945
20/5/2014,118.5065115,59.18499947,529.8104248,34.60249084,16426.26025
21/5/2014,118.4190295,59.375,534.0801697,34.90319664,16460.38477
22/5/2014,119.4150432,60.94000053,542.7000427,34.95113754,16527.5
23/5/2014,119.619094,60.80000114,547.1677551,35.02522896,16578.78027
27/5/2014,119.1672783,62.53999901,558.6412659,34.89447852,16648.05469
28/5/2014,117.4813333,63.37999916,562.8746338,34.86833484,16647.60059
29/5/2014,119.0020753,63.90500069,559.8179932,34.97729113,16659.58496
30/5/2014,119.8280477,63.36499977,557.1004944,35.39565485,16685.03516
2/6/2014,120.3430402,62.81999969,551.8000183,35.63534499,16719.35547
3/6/2014,121.2662068,62.86999893,545.946106,35.26927041,16713.35449
4/6/2014,122.0678732,62.82999992,542.1914063,34.9642169,16708.28027
5/6/2014,123.3748164,63.59000015,548.1949158,35.5830491,16777.87988
6/6/2014,124.2736573,62.81500053,551.9795532,36.127799,16881.95996
9/6/2014,124.2639421,62.56500053,557.9381714,35.95348436,16941.54492
10/6/2014,123.331103,64.65999985,559.2146912,35.74429876,16921.88965
11/6/2014,122.6120281,65.35000229,555.9237061,35.66583231,16882.50488
12/6/2014,121.188448,65.26499939,551.7102661,35.37386029,16772.65039
13/6/2014,120.5908389,64.40000153,547.427063,35.9229617,16753.24512
16/6/2014,121.2516103,64.31499863,544.0762634,36.01884225,16762.5
17/6/2014,122.3064614,64.40499878,540.8401184,35.84452817,16778.23047
18/6/2014,125.0334358,64.90000153,547.2774658,36.13651204,16833.34961
19/6/2014,125.3347884,64.89500046,550.2442932,36.21495066,16891.15527
20/6/2014,125.3153576,64.07999802,552.4691772,36.26289718,16949.31934
23/6/2014,126.399349,64.94000244,558.0927734,36.47207717,16925.17969
24/6/2014,128.6159164,66.21999741,565.2760315,36.38927078,16887.46484
25/6/2014,126.1660186,66.52500153,571.0222473,36.39364173,16841.47461
26/6/2014,127.2257224,67.45000076,575.5697937,36.33262115,16809.30469
27/6/2014,128.3340105,67.26999664,575.2556458,36.52001691,16818.28516
30/6/2014,130.7596352,67.52499771,575.5797424,36.56795261,16836.60449
1/7/2014,131.3915026,67.91500092,578.9355469,36.53744312,16913.61426
2/7/2014,130.6575581,67.04500198,581.3190002,36.35876483,16968.1709
3/7/2014,130.9200241,66.38000107,581.368866,36.41105808,17026.8252
7/7/2014,130.696437,65.84500122,581.4137268,36.53308887,17028.13965
8/7/2014,129.1214863,63.88499832,571.2631226,36.43721185,16948.43945
9/7/2014,128.7374442,64.13500214,571.4790039,36.39799913,16956.37988
10/7/2014,129.2624361,64.19499779,569.2371521,36.19316207,16892.86523
11/7/2014,129.3305257,65.68999863,574.5575562,36.41978884,16904.88086
14/7/2014,130.720709,67.53499985,580.0275574,36.82071766,17019.67969
15/7/2014,129.8846724,67.17499924,579.591217,36.82508052,17063.36523
16/7/2014,128.6645383,67.50500107,583.6974792,37.82305441,17100.62988
17/7/2014,126.9194713,66.94499969,573.2261963,39.20454496,17058.875
18/7/2014,126.1563244,67.31000137,587.7862244,38.82538635,17045.51465
21/7/2014,126.1319917,69.22999954,588.2015686,38.95177614,17034.72461
22/7/2014,122.607815,69.18999863,593.495575,39.10865842,17086.78027
23/7/2014,120.6391371,70.47000122,593.5454102,39.25248783,17089.55078
24/7/2014,122.4619785,75.625,594.0041504,38.9256348,17090.4502
25/7/2014,122.4328321,75.16500092,587.8311157,38.76874239,16998.99023
28/7/2014,121.0717351,74.67499924,587.0148621,38.54211306,16939.55078
29/7/2014,120.4155232,74.16999817,585.0013733,38.23271169,16984.28516
30/7/2014,120.3134348,74.65999985,585.1434937,38.08453076,16900.5498
31/7/2014,119.3704229,73.30500031,575.2456665,37.81434294,16716.46582
1/8/2014,117.8003315,72.38500214,567.8459778,37.41339943,16510.91016
4/8/2014,119.3460867,73.11999893,568.1651001,37.60080371,16521.70996
5/8/2014,120.746063,72.88499832,565.7417603,37.60515664,16464.76025
6/8/2014,120.3085766,72.75500107,563.8020935,37.20857649,16431.50977
7/8/2014,119.5356883,73.34999847,563.9466858,37.52236228,16419.06494
8/8/2014,120.0217974,72.99499893,563.7522278,37.57901224,16460.40479
11/8/2014,121.995334,73.48500061,566.6891479,37.68360491,16592.62988
12/8/2014,121.08147,72.77500153,561.8474426,37.73588905,16553.68555
13/8/2014,120.6148254,73.65000153,568.813324,38.21963205,16618.91406
14/8/2014,125.7139864,74.03499985,572.8173523,38.5377611,16682.94531
15/8/2014,128.4750321,73.82500076,573.3757935,38.91692464,16675.34473
18/8/2014,128.9270492,74.34000015,578.6662598,39.130458,16752.36426
19/8/2014,130.4388219,75.04500198,584.0664368,39.54149422,16884.0957
20/8/2014,130.6769841,74.90000153,583.0342712,39.59850886,16945.7207
21/8/2014,131.3574931,74.80000305,581.2242432,39.5020288,17029.23535
22/8/2014,131.206797,74.15000153,581.3419189,39.70376266,17024.39941
25/8/2014,132.4949648,75.03499985,580.4064941,39.67744517,17068.27539
26/8/2014,132.4123207,75.36000061,577.604187,39.61603644,17116.68555
27/8/2014,132.9664401,74.97499847,572.7240906,39.36171024,17112.60449
28/8/2014,133.3553835,74.08000183,568.6138916,39.28716003,17068.69531
29/8/2014,133.0296806,74.41500092,567.9950562,39.59850912,17072.90039
2/9/2014,134.0455553,75.75999832,572.9370117,39.60288597,17061.29004
3/9/2014,134.619189,76.54000092,577.409729,39.30907256,17106.05078
4/9/2014,134.9060496,76.22999954,581.0148315,39.46257013,17095.83496
5/9/2014,133.9678052,76.48999786,582.6503296,39.92299892,17073.48926
8/9/2014,133.3310581,77.59000015,587.4222107,40.69042378,17108.52539
9/9/2014,132.5290161,77.18499756,582.8996582,40.95352959,17052.41992
10/9/2014,131.6637889,77.22999954,578.6313782,40.87899392,17027.41992
11/9/2014,130.8276538,77.70500183,577.4496155,40.98861527,17020.64551
12/9/2014,130.5117161,77.70000076,576.4673157,41.05440134,16990.86035
15/9/2014,130.0839489,75.34000015,570.0150146,40.69919493,17001.61523
16/9/2014,131.0366715,74.65000153,575.499939,40.8438992,17076.30078
17/9/2014,131.5178964,76.40999985,581.5508423,40.74742503,17155.05957
18/9/2014,130.2389165,76.92499924,585.6620483,40.90968372,17219.5498
19/9/2014,128.9258275,77.37000275,591.3664246,41.29558229,17304.05078
22/9/2014,126.6401902,76.73999786,587.0926208,41.37889154,17218.62012
23/9/2014,126.6207135,77.33499908,582.3262329,40.97984769,17113.875
24/9/2014,126.2997682,78.06500244,583.4730835,40.97985467,17130.26465
25/9/2014,126.0128215,78.03499985,579.4890137,40.83512762,17075.33008
26/9/2014,125.9787938,78.08499908,575.3753052,40.51062835,17048.12988
29/9/2014,126.0712226,78.55500031,573.1065369,40.48432924,17021.05957
30/9/2014,126.4894574,79.15499878,574.7719727,40.55887135,17081.10449
1/10/2014,126.6936801,77.36000061,570.7280579,40.51063046,16908.64551
2/10/2014,128.0261512,76.56000137,566.0608826,40.22997062,16765.64453
3/10/2014,130.1367251,77.65999985,573.2885437,40.304523,16915.01953
6/10/2014,131.5956962,77.36999893,576.1382141,40.44046364,17014.88574
7/10/2014,131.0510455,77.09499741,567.9457092,40.05894963,16852.01953
8/10/2014,131.6054188,76.40499878,564.1361694,40.44484713,16835.08496
9/10/2014,131.2114905,76.80500031,563.7272949,40.58078893,16819.2041
10/10/2014,130.127031,74.63000107,553.0715637,39.49763639,16650.75488
13/10/2014,128.8528849,73.64999771,539.8179321,38.61183114,16456.43994
14/10/2014,128.7994093,73.11500168,538.7010193,38.56359167,16368.65479
15/10/2014,128.9161144,72.06000137,524.1110535,37.48921752,16084.20996
16/10/2014,129.1397853,71.96500015,520.7851868,37.40589492,16073.16992
17/10/2014,130.681424,74.875,518.3319244,38.03298232,16272.88525
20/10/2014,133.9007821,76.2349968,513.5201263,38.12945231,16331.08545
21/10/2014,137.3389902,77.94499969,521.518158,39.10298005,16513.27441
22/10/2014,136.4101471,78.93000031,532.8370972,39.15998003,16556.87012
23/10/2014,138.2338363,79.81999969,540.0523071,39.45817373,16617.79492
24/10/2014,136.9499728,80.06999969,538.8555603,40.37907378,16730.71582
27/10/2014,139.2696647,80.28000259,539.2395325,40.26065901,16783.40527
28/10/2014,141.0204006,80.36500168,543.8069763,40.46238726,16915.81934
29/10/2014,141.1662999,75.82999802,549.0774841,40.80004955,16980.44043
30/10/2014,141.0106709,74.125,546.6541443,40.38344435,17072.36035
31/10/2014,142.46954,75.07499695,555.634491,40.97984618,17302.15918
3/11/2014,144.1473775,74.6099968,554.0438843,41.30434668,17375.25
4/11/2014,143.8701635,74.70999908,550.8875427,41.65078387,17337.79492
5/11/2014,145.1151584,75.61000061,548.9179688,41.72970811,17436.1748
6/11/2014,138.4380805,74.95499802,542.4382324,42.38311062,17500.33008
7/11/2014,139.9942846,75.43999863,540.9548035,42.62868672,17534.34961
10/11/2014,139.5614455,75.04500198,543.8119507,42.84355836,17584.68945
11/11/2014,140.8453068,74.50500107,547.6165161,42.79970816,17611.5752
12/11/2014,141.6185713,74.34000015,546.3150635,42.7295434,17581.44043
13/11/2014,142.3334265,74.43999863,545.1433105,43.13299527,17644.68066
14/11/2014,141.9832791,74.48500061,542.924408,43.60659428,17638.6748
17/11/2014,142.1194635,74.77000046,537.4499207,43.34785892,17640.94043
18/11/2014,141.9832766,74.35000229,536.5818176,43.25941233,17688.87012
19/11/2014,141.1419626,73.82500076,532.6974792,42.66367401,17668.37988
20/11/2014,141.1905725,73.25,531.6354065,42.61513013,17662.16504
21/11/2014,141.9346623,74,537.8732605,42.6371931,17807.9248
24/11/2014,141.1711429,73.84999847,537.6838074,42.09440946,17824.22949
25/11/2014,140.8112737,74.93499756,539.80896,42.10766134,17822.81055
26/11/2014,141.5796536,76.64500046,537.8194275,42.04146366,17812.45996
28/11/2014,142.8440289,77.75,537.8233948,42.2797516,17850.59961
1/12/2014,142.9267703,76.05500031,535.1656799,42.57982391,17776.91016
2/12/2014,143.6659254,75.47500229,531.1916199,42.91519503,17837.9502
3/12/2014,146.1412698,75.06500244,531.1696777,42.50040003,17889.87012
4/12/2014,147.9308381,75.10500336,531.5057373,42.91961766,17876.38574
5/12/2014,149.1757721,76.06000137,527.1377563,42.95933121,17947.12012
8/12/2014,149.6767302,76.32500076,525.9510193,42.27534518,17882.41992
9/12/2014,151.0772829,75.85499954,525.9011536,41.90906786,17738.46973
10/12/2014,153.6401392,76.81000137,529.491272,41.63989646,17653.04492
11/12/2014,154.9434102,77.5,529.0574646,41.66635559,17646.40527
12/12/2014,156.0619991,77.94999695,522.1464539,41.65753935,17435.44043
15/12/2014,157.3944343,77.56999969,516.7662354,41.57810703,17259.40918
16/12/2014,154.7635048,75.98999786,499.6531982,40.36456361,17247.51465
17/12/2014,153.4650487,75.65500259,500.5307922,40.09096882,17229.23047
18/12/2014,156.0327868,77.45500183,507.8905792,41.41924491,17573.125
19/12/2014,155.7264481,79.16500092,510.9127808,42.04144137,17810.29004
22/12/2014,155.3519308,80.94499969,519.8427734,42.28857561,17887.51465
23/12/2014,157.0353407,81.28499985,528.9726868,42.77399553,18019.69043
24/12/2014,156.9525921,81.09000015,527.940033,42.68132731,18057.00977
26/12/2014,156.2180021,80.89500046,529.3267212,42.46510207,18070.875
29/12/2014,156.5877537,80.33499908,531.2868347,41.93995975,18047.30469
30/12/2014,156.689934,79.84499741,527.6912231,41.68400858,17997.35938
31/12/2014,156.626661,78.83000183,527.7510376,41.43248296,17932.05078
2/1/2015,155.6634422,78.31499863,526.2402039,41.46336309,17841.54004
5/1/2015,153.1920238,78.05500031,517.274826,41.03090437,17648.61523
6/1/2015,151.391995,76.47499847,507.2199249,40.72642061,17421.70996
7/1/2015,154.5444977,76.59000015,502.0685577,40.57638531,17485.92969
8/1/2015,157.8478009,77.15500259,495.8785553,41.68842582,17754.00488
9/1/2015,155.6829184,77.90999985,498.4864044,41.79875548,17800.70508
12/1/2015,155.0115421,77.10499954,490.4215393,41.43689397,17682.73047
13/1/2015,152.2968849,76.96500015,496.3223419,41.46778906,17710.62012
14/1/2015,147.1838696,76.61499786,496.7511749,40.5366647,17436.98047
15/1/2015,145.797321,75.05500031,500.3463135,40.50577285,17407.72461
16/1/2015,144.6832334,74.57999802,502.714798,40.35573946,17385.95996
20/1/2015,146.5319561,75.56499863,507.8636475,40.69552615,17467.71484
21/1/2015,148.9449613,76.57500076,511.3361206,40.43076517,17497.80957
22/1/2015,151.5525485,77.21500015,526.5693054,41.13682095,17661.71484
23/1/2015,152.1217466,77.61500168,536.1130981,41.56486901,17740.01465
26/1/2015,153.245508,77.88000107,532.8720093,41.20300355,17631.97949
27/1/2015,153.9266257,76.25499725,523.0090637,37.64622645,17463.41992
28/1/2015,155.5077989,76.81999969,515.0808411,37.04608679,17336.70508
29/1/2015,154.977476,76.11499786,504.7591858,36.58713397,17284.71582
30/1/2015,154.8899102,76.95500183,526.2501831,36.15467851,17288.36035
2/2/2015,152.1558181,74.94499969,524.3354492,36.00905413,17202.71973
3/2/2015,151.6984946,74.72000122,526.8834534,36.61804391,17520.36523
4/2/2015,151.6838976,75.68000031,525.5281677,36.87839521,17692.71582
5/2/2015,154.4374371,75.59500122,523.8567505,37.28880106,17783.41992
6/2/2015,156.9672385,74.97499847,530.3489075,37.48294837,17857.74512
9/2/2015,156.0818001,74.13999939,527.5615845,37.48737544,17753.40527
10/2/2015,157.6337212,74.91999817,530.8525391,37.4873742,17809.79004
11/2/2015,158.8596595,75.88999939,534.4466553,37.44765438,17828.43066
12/2/2015,149.8498146,76.38000107,538.2686768,37.77420764,17918.89551
13/2/2015,146.4492119,75.99000168,545.0236511,38.40084102,17999.58496
17/2/2015,146.0649295,75.99500275,544.0513,38.74966254,18001.70996
18/2/2015,146.9697952,76.17499924,540.017395,38.70522852,18015.44922
19/2/2015,149.5530843,78.39499664,539.0799561,38.47857298,17976.63477
20/2/2015,149.3340998,79.76999664,538.2971191,38.74077924,18011.3291
23/2/2015,151.7471425,79.28499985,531.4653625,39.03855803,18098.02539
24/2/2015,152.2725061,78.79000092,531.0619507,39.20743495,18164.91016
25/2/2015,151.8201386,79.34999847,539.3517151,39.0607802,18213.57031
26/2/2015,151.756844,80.54500198,547.3173523,39.16298887,18198.25
27/2/2015,151.2363814,79.92500305,557.2749939,39.0474399,18172.82031
2/3/2015,150.492005,79.18999863,563.9017944,38.99410408,18205.61035
3/3/2015,150.8617743,79.1099968,569.3917236,38.62967298,18209.41504
4/3/2015,148.0936108,80,570.9923401,38.26079779,18116.43457
5/3/2015,147.9719611,81.52000046,574.0838623,38.2474646,18124
6/3/2015,146.6438662,80.58000183,570.1546326,37.89192323,17980.43555
9/3/2015,144.6151366,79.27000046,565.3503418,37.91858962,17943.7998
10/3/2015,142.4210723,78.40500259,558.2573242,37.66082705,17826.25
11/3/2015,142.703243,77.84500122,552.8920288,37.42528165,17679.38965
12/3/2015,144.5422023,78.48000336,551.8997498,36.66974667,17760.29492
13/3/2015,144.4789613,78.52999878,549.8005066,36.47864217,17759.4707
16/3/2015,146.2984527,77.74000168,549.9152222,36.85196169,17869.87012
17/3/2015,146.6875927,79.05999756,549.3916321,36.87862963,17879.00488
18/3/2015,144.4102171,80.20499802,551.8748169,37.40305698,17897.31934
19/3/2015,144.4685895,82,556.9434204,37.69193227,18003.61523
20/3/2015,146.3813136,83.83499908,558.8506775,37.98525505,18079.20996
23/3/2015,146.8387413,84.13000107,557.564209,38.18079994,18160.98438
24/3/2015,146.0357492,85.29499817,566.3450928,38.18523759,18079.83984
25/3/2015,146.3958776,84.21999741,563.9516907,37.49638388,17880.25488
26/3/2015,144.5610896,82.95499802,553.2560425,36.67863664,17669.38965
27/3/2015,146.7268385,83.4149971,550.1944275,36.55864825,17679.81543
30/3/2015,148.1820765,83.375,549.3118591,36.64307967,17868.06055
31/3/2015,147.0042916,82.85499954,549.2071533,36.25198375,17869.19434
1/4/2015,142.2590804,81.79500198,543.8269348,36.02978949,17681.76465
2/4/2015,140.4923722,82,535.8772278,35.93643571,17744.25977
6/4/2015,141.4316673,81.80500031,532.5279541,36.42529843,17794.29492
7/4/2015,142.5461712,82.81999969,537.8682861,36.98530231,17927.16504
8/4/2015,143.6704507,82.46999741,539.6334534,36.76751679,17899.21484
9/4/2015,144.1668292,82.25500107,537.2449951,36.82974095,17903.66016
10/4/2015,145.0818552,82.26000214,538.322052,37.04750999,18006.15527
13/4/2015,145.8459115,82.93000031,539.2046204,37.08750989,18041.19043
14/4/2015,144.9455302,83.06500244,531.3721313,37.07418414,17990.54004
15/4/2015,145.5004194,82.96500015,527.5266724,37.39416032,18103.11523
16/4/2015,145.8264279,82.61000061,531.1417236,37.40305465,18116.55957
17/4/2015,144.9017619,81.24000168,523.9863892,36.84307871,17925.54492
20/4/2015,147.1551831,82.19499969,528.8430481,37.70970866,17966.7002
21/4/2015,149.3355462,84.01499939,535.0634766,38.07858591,18019.66504
22/4/2015,147.5201565,84.19499969,534.9462891,38.07858433,17971.88965
23/4/2015,146.259616,84,544.1011658,38.40301072,18049.89941
24/4/2015,142.0838346,82.2100029,562.650238,41.68290811,18058.97461
27/4/2015,142.8576976,82.27999878,559.5750122,42.37620403,18100.11035
28/4/2015,140.2781715,81.06500244,553.1930237,43.06951597,18018.50488
29/4/2015,140.5020923,80.45499802,550.292511,43.46949222,18025.0752
30/4/2015,140.2198761,79.63999939,541.8200073,43.61615604,17904.11035
1/5/2015,140.2100673,78.93500137,535.8199768,43.23394842,17944.08008
4/5/2015,141.6750187,79.15999985,539.5650024,43.1317286,18079.88965
5/5/2015,140.7259724,78.01000214,535.0654907,42.42954107,17995.86035
6/5/2015,140.0883577,77.93000031,526.7325134,41.68289741,17876.43457
7/5/2015,141.0082398,78.25,527.605011,41.44291001,17885.00488
8/5/2015,141.8064283,78.63000107,533.0750122,42.44287491,18069.43555
11/5/2015,141.4073259,78.47999954,538.6900024,42.34510171,18144.5293
12/5/2015,141.7577354,77.34000015,529.2344971,41.82067375,18021.99023
13/5/2015,144.1181884,78.09000015,531.4885254,42.61618906,18085.99414
14/5/2015,145.9919724,80.25999832,535.7049866,43.04285846,18158.85059
15/5/2015,146.6684353,80.84999847,534.8269958,43.09173414,18243.89551
18/5/2015,147.9436047,80.80500031,531.8349915,42.58953407,18284.89941
19/5/2015,149.3257365,81.12000275,536.8499756,42.4905676,18306.35449
20/5/2015,147.8900515,80.27999878,537.9459839,42.5845036,18311.3457
21/5/2015,147.9046097,80.5,539.9100037,42.32059843,18282.39551
